channels,fitness,val_acc,train_acc,val_loss,train_loss,params,flops,params_ratio,flops_ratio,params_compression_rate,flops_reduction_rate,below_baseline_short_by,penalty,eval_time_sec,epochs,inherited
16-8-12-12-16-20-28-16-28-20-64-40-32-48-48,-456.12771767409794,6.179999798583984,12.22999958190918,10.7117312210083,3.425206622314453,244938,39039456,0.5277084760661332,0.5669181897771144,0.47229152393386675,0.4330818102228856,90.79999863891602,453.9999931945801,0.4420759677886963,1,True
16-12-12-12-16-32-32-24-16-20-40-56-64-56-32,-382.5855176157152,18.71999914855957,14.88999958190918,2.4207892044067383,3.1242994693756105,300922,46577984,0.6483236167306541,0.6763902235919321,0.3516763832693459,0.3236097764080679,78.25999928894043,391.2999964447022,0.3736562728881836,1,True
16-8-12-8-8-20-16-20-20-24-32-64-64-56-40,-417.58110862754285,12.59999928894043,17.229999475097657,2.677797998046875,3.5043090831756594,287194,35721616,0.6187472261361531,0.5187376043004597,0.3812527738638469,0.4812623956995403,84.37999914855958,421.8999957427979,0.6393082141876221,1,True
16-16-12-12-12-16-16-28-28-20-56-48-40-40-48,-406.09424494082975,14.559999295043946,27.45999895629883,3.2677359329223634,2.979724911117554,244218,40790496,0.5261572667692188,0.5923462189747374,0.4738427332307812,0.4076537810252626,82.41999914245605,412.09999571228025,9.133139610290527,1,True
8-8-12-16-8-24-28-24-32-28-48-32-48-56-40,-447.18374442658984,7.659999809265137,14.229999752807617,3.9434958641052247,3.5986727836608887,252418,38044048,0.5438238170951882,0.552463200920465,0.45617618290481177,0.44753679907953503,89.31999862823487,446.59999314117437,4.132237434387207,1,True
12-16-16-8-12-28-20-32-32-24-40-32-40-40-40,-434.6982776666628,9.719999574279786,16.629999478149415,17.538650213623047,3.481579557800293,208966,40403344,0.45020833602640503,0.5867241244709465,0.5497916639735949,0.41327587552905354,87.25999886322022,436.2999943161011,3.29171085357666,1,True
8-8-8-16-8-24-24-24-24-28-32-32-48-48-48,-424.6597377325331,11.199999777221679,15.089999566650391,24.452960162353516,3.35830523109436,215218,31961568,0.4636780034212783,0.46413541912566986,0.5363219965787217,0.5358645808743301,85.77999866027832,428.89999330139165,2.5195722579956055,1,True
12-8-12-16-12-24-32-20-20-16-56-48-48-64-32,-428.18622720536285,10.899999954223633,13.089999392700195,2.527235970687866,3.1884015369415284,276102,39334208,0.5948499851342443,0.5711984817533444,0.40515001486575575,0.4288015182466556,86.07999848327637,430.39999241638185,4.979764938354492,1,True
12-8-16-12-12-16-32-24-16-24-40-32-40-40-64,-423.1305432257128,11.53999990386963,11.579999537658692,46.202066326904294,3.7672862957000732,218406,35242624,0.4705464134748381,0.5117818394056384,0.529453586525162,0.4882181605943616,85.43999853363037,427.1999926681519,0.5450112819671631,1,True
16-12-16-12-12-32-32-24-20-20-40-48-48-64-56,-433.6435136462895,10.239999824523926,16.869999548339845,19.643526370239258,3.9066233139038085,304522,47536688,0.6560796632152259,0.6903122089856856,0.34392033678477407,0.30968779101431443,86.73999861297608,433.6999930648804,2.213365077972412,1,True
16-8-8-8-12-24-28-20-24-24-56-56-32-48-64,-418.04364084316774,12.579999423217773,19.02999937438965,2.532570866394043,4.387936288070679,284202,38302336,0.6123010897245311,0.5562139746351691,0.3876989102754689,0.4437860253648309,84.39999901428223,421.99999507141115,2.831476926803589,1,True
12-12-12-12-12-24-24-28-28-24-56-32-40-48-48,-403.5480283691592,14.939999392700196,18.68999924621582,4.733907048034668,3.694356559753418,243110,39039456,0.5237701280178562,0.5669181897771144,0.47622987198214384,0.4330818102228856,82.0399990447998,410.199995223999,0.386218786239624,1,True
12-16-12-8-12-24-16-28-28-20-48-56-32-40-40,-417.4854029526579,12.5199998046875,14.919999377441407,2.6875284824371337,3.5573974529266357,224806,36385168,0.4843349405585215,0.5283734890490326,0.5156650594414784,0.4716265109509674,84.4599986328125,422.29999316406247,0.3889298439025879,1,True
12-12-16-16-12-16-20-28-28-20-48-32-40-40-48,-408.98836483538923,13.959999560546875,18.469999020385742,3.3891162307739258,3.5985491329193113,209750,38486496,0.45189743059415627,0.5588882858199703,0.5481025694058437,0.4411117141800297,83.01999887695312,415.09999438476564,0.43976283073425293,1,True
16-16-12-12-12-16-20-24-32-20-56-48-40-48-40,-437.9763246533307,9.279999932861328,14.849999530029297,2.6455394927978517,3.4053511497497557,250058,41748880,0.5387392977330799,0.6062635574333304,0.46126070226692006,0.3937364425666696,87.69999850463867,438.4999925231933,0.8355298042297363,1,True
16-12-16-12-12-16-16-28-20-20-48-48-40-40-48,-424.45067524430067,11.39999958190918,19.6799994140625,2.6370297351837158,3.4568288288116453,224714,38080992,0.4841367304816936,0.5529996895847313,0.5158632695183064,0.44700031041526866,85.57999885559082,427.8999942779541,0.537900447845459,1,True
16-12-12-12-12-20-28-28-28-20-48-48-40-32-48,-377.4397903149495,19.299999548339844,27.229999206542967,3.81800654296875,3.035623593521118,230522,40329696,0.4966498188101363,0.585654632343784,0.5033501811898637,0.414345367656216,77.67999888916016,388.3999944458008,0.39608097076416016,1,True
16-16-8-12-12-16-16-24-28-20-56-48-40-48-56,-419.688066532466,12.29999928894043,19.03999945678711,4.326624964141845,3.902044409561157,262762,39647792,0.5661095239941916,0.5757522458637631,0.43389047600580843,0.42424775413623694,84.67999914855957,423.39999574279784,0.48813414573669434,1,True
16-12-12-12-12-20-32-28-28-20-56-48-40-40-48,-428.386733908567,10.91999963684082,21.449999249267577,2.7351775146484374,3.4041860748291017,258394,42854880,0.5566988542595777,0.6223245270814087,0.44330114574042234,0.37767547291859127,86.05999880065917,430.29999400329586,0.46460556983947754,1,True
12-16-12-12-16-20-20-32-28-24-56-56-40-32-56,-438.71054602020706,9.239999983215332,19.78999951171875,4.22959044418335,3.9422868915557863,270342,43647536,0.5824403107589291,0.6338352178204387,0.4175596892410709,0.3661647821795613,87.73999845428467,438.69999227142335,0.6617233753204346,1,True
16-12-12-12-12-20-24-28-28-20-48-64-40-32-48,-392.3656002773752,16.87999962615967,21.319999295043946,2.9356300262451174,3.406324465942383,255770,41251296,0.5510455581552675,0.5990378056056909,0.44895444184473254,0.40096219439430913,80.09999881134033,400.49999405670167,0.7122635841369629,1,True
16-16-16-12-16-16-24-32-28-16-56-48-32-32-48,-421.19462685999684,12.119999493408203,18.569999359130858,4.18139676361084,3.551646403121948,231546,44900832,0.49885598314352564,0.6520351717228419,0.5011440168564744,0.34796482827715813,84.8599989440918,424.299994720459,3.0818183422088623,1,True
16-12-12-12-12-16-32-28-24-20-56-48-40-40-48,-410.5556884822891,13.839999499511718,18.52999931335449,2.5340174407958984,3.599900857925415,251882,41196000,0.5426690279519297,0.5982348152099765,0.4573309720480703,0.40176518479002354,83.13999893798828,415.6999946899414,0.5247335433959961,1,True
16-12-12-12-12-16-20-24-28-20-48-56-40-32-40,-419.4008463655154,12.219999716186523,20.329999224853516,3.8287527507781984,3.2274024368286134,222602,37343632,0.479586516544078,0.5422919892414158,0.520413483455922,0.45770801075858425,84.75999872131348,423.7999936065674,0.6257822513580322,1,True
16-12-12-8-12-16-28-28-32-20-56-48-32-32-40,-412.0165537564375,13.47999928741455,15.149999526977538,2.5573765354156492,3.528743754577637,222762,38541712,0.47993122972117014,0.5596901144818947,0.5200687702788298,0.44030988551810535,83.49999915008544,417.4999957504272,0.39699769020080566,1,True
16-8-12-12-12-20-32-28-28-20-56-48-40-32-56,-403.11719023829147,15.079999462890624,17.37999971008301,6.581118455505371,4.155311701965332,255002,40974896,0.5493909349052254,0.5950240153609089,0.4506090650947746,0.4049759846390911,81.89999897460937,409.4999948730469,0.3997325897216797,1,True
16-12-12-12-12-20-32-28-28-20-56-48-40-32-48,-432.83522711131786,10.139999629211426,20.099999261474608,3.095235187149048,3.5599335136413575,246842,42117600,0.531810562873529,0.6116179884718832,0.468189437126471,0.3883820115281168,86.83999880828857,434.19999404144284,0.7642755508422852,1,True
16-12-12-12-12-20-28-24-28-24-56-48-40-40-48,-361.93845318234634,21.95999972229004,21.509998965454102,2.724501472854614,3.4507159202575686,255210,41656800,0.5498390620354451,0.6049264018409298,0.4501609379645549,0.39507359815907017,75.01999871520997,375.0999935760498,0.7131452560424805,1,True
16-12-12-12-12-16-32-24-28-16-56-64-40-32-48,-427.67408158821905,11.019999531555175,15.619999685668946,2.843763919830322,3.6776972991943357,265578,41546208,0.5721764759110123,0.603320421049501,0.4278235240889877,0.396679578950499,85.95999890594483,429.79999452972413,1.0866093635559082,1,True
16-16-16-12-12-16-28-28-28-16-48-48-32-32-48,-424.14650921196807,11.539999768066407,30.08999892578125,5.1096779800415035,2.8231785179138185,216810,42357216,0.46710789953334453,0.615097613519979,0.5328921004666555,0.38490238648002095,85.43999866943359,427.19999334716795,0.5684144496917725,1,True
16-8-12-8-12-16-32-28-24-16-48-48-40-32-56,-422.92610522116286,11.619999696350098,16.56999942779541,3.0316475551605224,4.0124567600250245,230570,36237872,0.49675323276326394,0.5262345047947077,0.503246767236736,0.4737654952052923,85.35999874114991,426.79999370574956,0.4186272621154785,1,True
16-12-12-12-12-20-24-24-32-20-56-56-40-32-40,-427.6705579262296,10.959999504089355,17.839999630737303,2.5818713222503664,3.3801967041015626,245002,40569232,0.52784636133697,0.5891330956580897,0.47215363866302995,0.4108669043419103,86.01999893341065,430.09999466705324,0.6400413513183594,1,True
16-12-12-12-12-16-28-28-32-20-48-48-40-32-40,-427.1204351145595,10.999999768066406,19.309999490356446,3.6643092109680175,3.2291896175384522,222922,40071568,0.4802759428982622,0.58190618209666,0.5197240571017379,0.41809381790334,85.9799986694336,429.899993347168,1.1376054286956787,1,True
16-8-12-12-12-20-32-28-28-20-48-48-40-32-56,-425.9083464094775,11.239999433898927,17.54999954223633,3.6261748012542725,4.197802642059326,242586,40182320,0.5226411923628795,0.5835144863556689,0.47735880763712046,0.41648551364433106,85.73999900360107,428.6999950180053,0.6838428974151611,1,True
16-16-12-12-12-20-28-28-28-24-56-48-40-48-48,-320.5813497219166,28.979998416137697,24.599999212646484,2.4822161823272704,3.3310292243957518,273850,45527520,0.5899981471666731,0.6611357295409386,0.4100018528333269,0.3388642704590614,68.0000000213623,340.0000001068115,0.8256306648254395,1,True
16-12-12-12-12-20-32-20-28-24-56-40-40-40-48,-406.0722739332957,14.559999403381347,22.829999114990233,2.502977605819702,3.3702652145385743,241930,40808928,0.521227868336802,0.5926138824399756,0.478772131663198,0.4073861175600244,82.41999903411866,412.0999951705933,0.643885612487793,1,True
16-12-12-8-12-16-32-24-28-24-56-64-40-32-48,-405.05730653430254,14.799999411010742,15.92999937133789,2.469490864944458,3.6936456809997558,272938,41435616,0.5880332820572483,0.6017144402580722,0.41196671794275175,0.3982855597419278,82.17999902648926,410.8999951324463,0.6346776485443115,1,True
12-12-16-12-8-16-24-24-28-24-48-40-40-40-56,-427.02746668944656,10.9599998046875,13.1599994140625,2.8190554958343506,3.3670462314605714,231766,37122608,0.49932996376202726,0.5390823511261382,0.5006700362379728,0.4609176488738618,86.0199986328125,430.09999316406254,3.5430502891540527,1,True
16-12-12-8-12-20-28-28-28-24-48-48-40-32-48,-429.78613618412913,10.559999867248536,20.319999462890625,3.5803503341674805,3.557665866851807,233258,39481824,0.502544414138411,0.5733421129428297,0.497455585861589,0.42665788705717034,86.41999857025147,432.0999928512573,0.7502496242523193,1,True
16-12-16-12-12-20-24-24-28-24-56-56-40-32-48,-437.2490714403804,9.439999807739257,21.789999069213867,3.1348543979644776,3.472441795349121,256506,42873312,0.5526312387698911,0.6225921905466468,0.44736876123010894,0.37740780945335317,87.53999862976075,437.69999314880374,1.0846636295318604,1,True
16-12-16-12-12-20-32-24-28-20-48-48-40-32-48,-435.0915935422776,9.73999961090088,15.03999967956543,3.0567463436126707,3.5237108333587646,232266,42209760,0.5004071924404401,0.6129563057980739,0.4995928075595599,0.3870436942019261,87.23999882659912,436.1999941329956,1.000626564025879,1,True
16-8-16-12-12-20-32-28-28-20-56-48-40-32-56,-428.5929337217923,10.879999514770509,17.35999955749512,2.8796040775299074,4.147601139450074,256746,42744368,0.5531483085355292,0.62071970802377,0.4468516914644708,0.37928029197623003,86.0999989227295,430.49999461364746,0.9467284679412842,1,True
