epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
28,0.1,0.442049,0.442049,0.000000,0.000000,84.5140,0.726736,76.1300,16.72
29,0.1,0.431102,0.431102,0.000000,0.000000,84.9760,0.606483,79.6000,15.95
30,0.1,0.430979,0.430979,0.000000,0.000000,84.9920,0.543307,81.3000,16.07
31,0.1,0.414774,0.414774,0.000000,0.000000,85.5880,0.525947,82.1900,15.49
32,0.1,0.407821,0.407821,0.000000,0.000000,85.8700,0.606515,79.6900,15.83
33,0.1,0.403384,0.403384,0.000000,0.000000,85.8780,0.512036,83.2100,15.87
34,0.1,0.394090,0.394090,0.000000,0.000000,86.2800,0.549566,81.8400,15.97
35,0.1,0.391715,0.391715,0.000000,0.000000,86.3140,0.593331,80.1700,15.50
36,0.1,0.385347,0.385347,0.000000,0.000000,86.6980,0.629276,79.5300,15.96
37,0.1,0.373591,0.373591,0.000000,0.000000,86.9000,0.731874,76.8500,15.59
38,0.1,0.373727,0.373727,0.000000,0.000000,87.0180,0.590581,80.6100,15.07
39,0.1,0.369465,0.369465,0.000000,0.000000,87.0860,0.717175,77.4600,14.19
40,0.1,0.362514,0.362514,0.000000,0.000000,87.5580,0.619077,80.4100,13.37
41,0.010000000000000002,0.317664,0.317664,0.000000,0.000000,88.8500,0.407797,86.4400,14.61
42,0.010000000000000002,0.293403,0.293403,0.000000,0.000000,89.7480,0.398233,86.6400,15.16
43,0.010000000000000002,0.289409,0.289409,0.000000,0.000000,89.9340,0.401066,86.7100,14.96
44,0.010000000000000002,0.284314,0.284314,0.000000,0.000000,90.0240,0.397484,86.9100,14.99
45,0.010000000000000002,0.283126,0.283126,0.000000,0.000000,90.1380,0.407906,86.5700,15.04
46,0.010000000000000002,0.283823,0.283823,0.000000,0.000000,90.2420,0.396639,87.1600,15.33
47,0.010000000000000002,0.277753,0.277753,0.000000,0.000000,90.3280,0.399809,87.0600,14.87
48,0.010000000000000002,0.275257,0.275257,0.000000,0.000000,90.3620,0.402753,87.0100,15.06
49,0.010000000000000002,0.275276,0.275276,0.000000,0.000000,90.4300,0.399653,86.9600,14.59
50,0.010000000000000002,0.271215,0.271215,0.000000,0.000000,90.5260,0.401981,87.0000,14.09
51,0.010000000000000002,0.269620,0.269620,0.000000,0.000000,90.6660,0.404864,86.9800,14.57
52,0.010000000000000002,0.270968,0.270968,0.000000,0.000000,90.6000,0.405619,86.6400,14.03
53,0.010000000000000002,0.266360,0.266360,0.000000,0.000000,90.5900,0.404165,86.8200,13.44
54,0.010000000000000002,0.265942,0.265942,0.000000,0.000000,90.7480,0.413387,86.4100,13.58
55,0.010000000000000002,0.261484,0.261484,0.000000,0.000000,90.7960,0.396341,87.0800,13.62
56,0.010000000000000002,0.264648,0.264648,0.000000,0.000000,90.8280,0.402004,86.6600,13.28
57,0.010000000000000002,0.263231,0.263231,0.000000,0.000000,90.8100,0.405834,86.7900,13.86
58,0.010000000000000002,0.259698,0.259698,0.000000,0.000000,90.8820,0.400315,86.8800,13.57
59,0.010000000000000002,0.258151,0.258151,0.000000,0.000000,91.0440,0.406402,86.8200,13.78
60,0.010000000000000002,0.260890,0.260890,0.000000,0.000000,90.9020,0.404593,86.9500,14.16
61,0.0010000000000000002,0.252698,0.252698,0.000000,0.000000,91.1720,0.395085,87.1700,14.02
62,0.0010000000000000002,0.250843,0.250843,0.000000,0.000000,91.2300,0.395762,87.1800,13.75
63,0.0010000000000000002,0.252740,0.252740,0.000000,0.000000,91.1460,0.395250,87.1400,13.96
64,0.0010000000000000002,0.251155,0.251155,0.000000,0.000000,91.2920,0.396762,87.1200,13.72
65,0.0010000000000000002,0.248313,0.248313,0.000000,0.000000,91.4380,0.396306,87.1500,13.15
66,0.0010000000000000002,0.247328,0.247328,0.000000,0.000000,91.4000,0.396693,87.1200,13.73
67,0.0010000000000000002,0.249421,0.249421,0.000000,0.000000,91.3620,0.397176,87.1000,13.81
68,0.0010000000000000002,0.247950,0.247950,0.000000,0.000000,91.3080,0.396514,87.1800,13.30
69,0.0010000000000000002,0.247352,0.247352,0.000000,0.000000,91.4200,0.396691,87.1600,13.61
70,0.0010000000000000002,0.250002,0.250002,0.000000,0.000000,91.2180,0.397067,87.1000,13.17
71,0.0010000000000000002,0.247520,0.247520,0.000000,0.000000,91.4180,0.398049,87.0100,13.56
72,0.0010000000000000002,0.247845,0.247845,0.000000,0.000000,91.2220,0.395651,87.0100,13.98
73,0.0010000000000000002,0.249593,0.249593,0.000000,0.000000,91.3100,0.396498,87.1600,13.41
74,0.0010000000000000002,0.247212,0.247212,0.000000,0.000000,91.3880,0.396331,87.1500,13.21
75,0.0010000000000000002,0.245946,0.245946,0.000000,0.000000,91.3720,0.396346,87.0700,13.54
76,0.0010000000000000002,0.246466,0.246466,0.000000,0.000000,91.4000,0.397735,87.1400,13.52
77,0.0010000000000000002,0.249637,0.249637,0.000000,0.000000,91.3740,0.397013,87.1000,13.53
78,0.0010000000000000002,0.246887,0.246887,0.000000,0.000000,91.4660,0.397122,87.0500,13.86
79,0.0010000000000000002,0.246473,0.246473,0.000000,0.000000,91.4660,0.396514,87.0700,13.55
80,0.0010000000000000002,0.244263,0.244263,0.000000,0.000000,91.4800,0.396820,87.0600,13.44
