epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
54,0.010000000000000002,0.209673,0.209673,0.000000,0.000000,92.8220,0.336394,88.9100,18.64
55,0.010000000000000002,0.210091,0.210091,0.000000,0.000000,92.5200,0.339057,88.8300,20.07
56,0.010000000000000002,0.206681,0.206681,0.000000,0.000000,92.8160,0.335905,89.0400,22.75
57,0.010000000000000002,0.206906,0.206906,0.000000,0.000000,92.7540,0.339822,88.9600,27.81
58,0.010000000000000002,0.201847,0.201847,0.000000,0.000000,92.9100,0.342321,88.8200,30.33
59,0.010000000000000002,0.204466,0.204466,0.000000,0.000000,92.8760,0.341795,89.0700,33.13
60,0.010000000000000002,0.202045,0.202045,0.000000,0.000000,92.8760,0.341648,89.0800,33.18
61,0.0010000000000000002,0.193475,0.193475,0.000000,0.000000,93.3080,0.329559,89.2700,33.17
62,0.0010000000000000002,0.188847,0.188847,0.000000,0.000000,93.4400,0.328668,89.3200,33.23
63,0.0010000000000000002,0.188315,0.188315,0.000000,0.000000,93.3460,0.329072,89.3500,33.15
64,0.0010000000000000002,0.189963,0.189963,0.000000,0.000000,93.3780,0.330215,89.3700,33.08
65,0.0010000000000000002,0.186552,0.186552,0.000000,0.000000,93.5420,0.328519,89.3600,33.09
66,0.0010000000000000002,0.187033,0.187033,0.000000,0.000000,93.4920,0.330035,89.3200,33.34
67,0.0010000000000000002,0.185336,0.185336,0.000000,0.000000,93.5640,0.331478,89.3700,33.14
68,0.0010000000000000002,0.188265,0.188265,0.000000,0.000000,93.4920,0.329586,89.2600,33.05
69,0.0010000000000000002,0.183516,0.183516,0.000000,0.000000,93.5160,0.329798,89.2600,33.05
70,0.0010000000000000002,0.185759,0.185759,0.000000,0.000000,93.4660,0.329331,89.2700,32.72
71,0.0010000000000000002,0.184156,0.184156,0.000000,0.000000,93.6500,0.330607,89.3500,31.87
72,0.0010000000000000002,0.187711,0.187711,0.000000,0.000000,93.5020,0.331816,89.2300,31.66
73,0.0010000000000000002,0.183858,0.183858,0.000000,0.000000,93.5160,0.330994,89.2900,31.29
74,0.0010000000000000002,0.186561,0.186561,0.000000,0.000000,93.5120,0.329497,89.2100,31.69
75,0.0010000000000000002,0.185863,0.185863,0.000000,0.000000,93.6020,0.330906,89.3600,29.76
76,0.0010000000000000002,0.187114,0.187114,0.000000,0.000000,93.5300,0.330492,89.2300,27.74
77,0.0010000000000000002,0.182384,0.182384,0.000000,0.000000,93.6120,0.330694,89.4000,30.01
78,0.0010000000000000002,0.184682,0.184682,0.000000,0.000000,93.6140,0.331764,89.2300,30.04
79,0.0010000000000000002,0.183792,0.183792,0.000000,0.000000,93.5440,0.331497,89.2300,29.78
80,0.0010000000000000002,0.180077,0.180077,0.000000,0.000000,93.7360,0.330642,89.3100,29.97
