channels,fitness,test_acc,train_acc,test_loss,train_loss,params,flops,params_ratio,flops_ratio,params_compression_rate,flops_reduction_rate,eval_time_sec,epochs
12-20-48,19.0127413632542,34.55,33.4,1.6840096492767334,1.7299740112304687,245222,34947552,0.5283203419554717,0.507496900494248,0.47167965804452827,0.492503099505752,8.022788524627686,3
12-28-56,12.56353455958066,34.3,31.78,1.700080439567566,1.7902626831054687,350454,47794736,0.7550381985289365,0.6940594974990195,0.2449618014710635,0.3059405025009805,5.010579586029053,3
16-24-64,6.366044302268005,32.85,31.94,1.7760279989242553,1.7799109954833985,421946,58983040,0.9090646638831078,0.8565323826323586,0.0909353361168922,0.14346761736764135,7.998009920120239,3
12-20-48,16.3627413632542,31.9,30.6,1.7412400074005128,1.8021779174804688,245222,34947552,0.5283203419554717,0.507496900494248,0.47167965804452827,0.492503099505752,7.7093610763549805,3
8-24-40,17.807193568478297,30.05,31.84,1.8862018604278565,1.7843518005371093,194466,27353488,0.4189687043524348,0.3972183910823455,0.5810312956475652,0.6027816089176545,7.388454914093018,3
8-24-40,18.707193568478296,30.95,31.58,1.8384416885375976,1.7913883544921876,194466,27353488,0.4189687043524348,0.3972183910823455,0.5810312956475652,0.6027816089176545,7.648690462112427,3
12-24-48,18.286502519381163,35.2,33.08,1.7380932760238648,1.7736111389160156,261718,38818272,0.5638602705136657,0.5637062281942568,0.4361397294863343,0.43629377180574325,7.659713983535767,3
8-24-40,17.857193568478298,30.1,31.1,1.8235497579574584,1.8070158935546874,194466,27353488,0.4189687043524348,0.3972183910823455,0.5810312956475652,0.6027816089176545,7.755300283432007,3
8-20-56,14.003463897814743,30.8,31.02,1.813595314025879,1.8177413391113282,306178,31685168,0.6596474445981291,0.4601216288808879,0.3403525554018709,0.5398783711191121,7.737387657165527,3
8-24-48,16.781689712934966,31.75,31.18,1.7629674520492553,1.810098876953125,253458,31113696,0.5460644527462868,0.45182289972471557,0.4539355472537132,0.5481771002752844,5.741309881210327,3
16-28-40,17.427450565761458,35.9,33.36,1.667243208885193,1.7178599609375,232810,50264464,0.5015792172425532,0.7299240783733496,0.49842078275744683,0.2700759216266504,8.45125675201416,3
8-28-48,13.98983082764784,30.55,31.24,1.7454622650146485,1.788690838623047,272402,35611104,0.5868784929139897,0.5171327852428209,0.41312150708601025,0.4828672147571791,5.439461708068848,3
8-28-48,17.03983082764784,33.6,30.5,1.7438347539901733,1.7843867614746094,272402,35611104,0.5868784929139897,0.5171327852428209,0.41312150708601025,0.4828672147571791,5.401611566543579,3
