scenario,epoch,train_loss,val_loss,case,source_battery,target_battery
A_random_B0005_60_20_20,546,0.0016715670935809612,0.0007994312909431756,A,B0005,B0005
A_random_B0005_60_20_20,547,0.0010512161534279585,0.0007793981931172311,A,B0005,B0005
A_random_B0005_60_20_20,548,0.001425333903171122,0.0007596859941259027,A,B0005,B0005
A_random_B0005_60_20_20,549,0.0014324497897177935,0.0007508709677495062,A,B0005,B0005
A_random_B0005_60_20_20,550,0.0011786407558247447,0.0007650117622688413,A,B0005,B0005
A_random_B0005_60_20_20,551,0.00186075025703758,0.0007760191219858825,A,B0005,B0005
A_random_B0005_60_20_20,552,0.0013721281429752707,0.0007928223349153996,A,B0005,B0005
A_random_B0005_60_20_20,553,0.002167554572224617,0.0007979152724146843,A,B0005,B0005
A_random_B0005_60_20_20,554,0.0014301137998700142,0.0008006655843928456,A,B0005,B0005
A_random_B0005_60_20_20,555,0.0012410925701260567,0.0008039510576054454,A,B0005,B0005
A_random_B0005_60_20_20,556,0.001150038093328476,0.0008354278397746384,A,B0005,B0005
A_random_B0005_60_20_20,557,0.0012700626393780112,0.0008298950269818306,A,B0005,B0005
A_random_B0005_60_20_20,558,0.0012409917544573545,0.0008426257991231978,A,B0005,B0005
A_random_B0005_60_20_20,559,0.0012462525628507137,0.0008595180115662515,A,B0005,B0005
A_random_B0005_60_20_20,560,0.001656771870329976,0.0008574486710131168,A,B0005,B0005
A_random_B0005_60_20_20,561,0.0010437513701617718,0.0008436731877736747,A,B0005,B0005
A_random_B0005_60_20_20,562,0.0015205447562038898,0.0008466989966109395,A,B0005,B0005
A_random_B0005_60_20_20,563,0.0009828658076003194,0.0008608404314145446,A,B0005,B0005
A_random_B0005_60_20_20,564,0.001625985256396234,0.0008802328957244754,A,B0005,B0005
A_random_B0005_60_20_20,565,0.0014906652504578233,0.0008650761446915567,A,B0005,B0005
A_random_B0005_60_20_20,566,0.001449539209716022,0.0008106603054329753,A,B0005,B0005
A_random_B0005_60_20_20,567,0.0013314425013959408,0.0007651062333025038,A,B0005,B0005
A_random_B0005_60_20_20,568,0.0013787689385935664,0.0007346965139731765,A,B0005,B0005
A_random_B0005_60_20_20,569,0.0017124625155702233,0.0007253719959408045,A,B0005,B0005
A_random_B0005_60_20_20,570,0.0011897318763658404,0.0007427650270983577,A,B0005,B0005
A_random_B0005_60_20_20,571,0.001527634565718472,0.000762653595302254,A,B0005,B0005
A_random_B0005_60_20_20,572,0.0012502092868089676,0.0008010751334950328,A,B0005,B0005
A_random_B0005_60_20_20,573,0.0010470801498740911,0.0008670275565236807,A,B0005,B0005
A_random_B0005_60_20_20,574,0.001293452107347548,0.0009544113418087363,A,B0005,B0005
A_random_B0005_60_20_20,575,0.0016792906681075692,0.0009750243043527007,A,B0005,B0005
A_random_B0005_60_20_20,576,0.0015664455713704228,0.0009247710113413632,A,B0005,B0005
A_random_B0005_60_20_20,577,0.001072832616046071,0.0008501216070726514,A,B0005,B0005
A_random_B0005_60_20_20,578,0.0012686806730926037,0.0008031929028220475,A,B0005,B0005
A_random_B0005_60_20_20,579,0.0014624946052208543,0.0007666753372177482,A,B0005,B0005
A_random_B0005_60_20_20,580,0.00161466293502599,0.000759072252549231,A,B0005,B0005
A_random_B0005_60_20_20,581,0.0015113481786102057,0.0007632541819475591,A,B0005,B0005
A_random_B0005_60_20_20,582,0.0010114941978827119,0.0007693680818192661,A,B0005,B0005
A_random_B0005_60_20_20,583,0.0012791428016498685,0.0008157214615494013,A,B0005,B0005
A_random_B0005_60_20_20,584,0.0020477157086133957,0.000892707786988467,A,B0005,B0005
A_random_B0005_60_20_20,585,0.00122213049326092,0.000973448739387095,A,B0005,B0005
A_random_B0005_60_20_20,586,0.0015449116472154856,0.0009621895151212811,A,B0005,B0005
A_random_B0005_60_20_20,587,0.0013380666496232152,0.0008730459376238286,A,B0005,B0005
A_random_B0005_60_20_20,588,0.001581809832714498,0.0008192048990167677,A,B0005,B0005
A_random_B0005_60_20_20,589,0.0012969581875950098,0.0008043077541515231,A,B0005,B0005
A_random_B0005_60_20_20,590,0.0015811044722795486,0.0007790912059135735,A,B0005,B0005
A_random_B0005_60_20_20,591,0.0015690319705754519,0.0007727693300694227,A,B0005,B0005
A_random_B0005_60_20_20,592,0.0013847536174580455,0.0008036346989683807,A,B0005,B0005
A_random_B0005_60_20_20,593,0.0013249124167487025,0.0008169581997208297,A,B0005,B0005
A_random_B0005_60_20_20,594,0.0011329567059874535,0.0008346120011992753,A,B0005,B0005
A_random_B0005_60_20_20,595,0.0014463081024587154,0.0008332314318977296,A,B0005,B0005
A_random_B0005_60_20_20,596,0.0009875500109046698,0.0008618158753961325,A,B0005,B0005
A_random_B0005_60_20_20,597,0.0014465422136709094,0.000841320026665926,A,B0005,B0005
A_random_B0005_60_20_20,598,0.001471652532927692,0.0008011087193153799,A,B0005,B0005
A_random_B0005_60_20_20,599,0.0017731069820001721,0.0007810242241248488,A,B0005,B0005
A_random_B0005_60_20_20,600,0.0014657933497801423,0.0007640766561962664,A,B0005,B0005
A_random_B0006_60_20_20,1,0.5344950556755066,0.6303571462631226,A,B0006,B0006
A_random_B0006_60_20_20,2,0.48675525188446045,0.579714834690094,A,B0006,B0006
A_random_B0006_60_20_20,3,0.4447169303894043,0.5310964584350586,A,B0006,B0006
A_random_B0006_60_20_20,4,0.40494945645332336,0.4852595031261444,A,B0006,B0006
A_random_B0006_60_20_20,5,0.3690834045410156,0.4438329041004181,A,B0006,B0006
A_random_B0006_60_20_20,6,0.3341068625450134,0.4062018394470215,A,B0006,B0006
A_random_B0006_60_20_20,7,0.301160991191864,0.37098145484924316,A,B0006,B0006
A_random_B0006_60_20_20,8,0.2659025192260742,0.33917999267578125,A,B0006,B0006
A_random_B0006_60_20_20,9,0.2461291253566742,0.3094373643398285,A,B0006,B0006
A_random_B0006_60_20_20,10,0.2192045897245407,0.2797182500362396,A,B0006,B0006
A_random_B0006_60_20_20,11,0.19914337992668152,0.2504088878631592,A,B0006,B0006
A_random_B0006_60_20_20,12,0.17352348566055298,0.22222250699996948,A,B0006,B0006
A_random_B0006_60_20_20,13,0.15171433985233307,0.1967015117406845,A,B0006,B0006
A_random_B0006_60_20_20,14,0.13734085857868195,0.1725478321313858,A,B0006,B0006
A_random_B0006_60_20_20,15,0.1191115528345108,0.14946657419204712,A,B0006,B0006
A_random_B0006_60_20_20,16,0.10555464774370193,0.1271234154701233,A,B0006,B0006
A_random_B0006_60_20_20,17,0.0915071964263916,0.1055435985326767,A,B0006,B0006
A_random_B0006_60_20_20,18,0.07741876691579819,0.08520358055830002,A,B0006,B0006
A_random_B0006_60_20_20,19,0.06713951379060745,0.06517625600099564,A,B0006,B0006
A_random_B0006_60_20_20,20,0.05052773654460907,0.046285536140203476,A,B0006,B0006
A_random_B0006_60_20_20,21,0.03928486630320549,0.029815426096320152,A,B0006,B0006
A_random_B0006_60_20_20,22,0.026337390765547752,0.016686681658029556,A,B0006,B0006
A_random_B0006_60_20_20,23,0.015565715730190277,0.007556462194770575,A,B0006,B0006
A_random_B0006_60_20_20,24,0.011038631200790405,0.0027328678406774998,A,B0006,B0006
A_random_B0006_60_20_20,25,0.0047733960673213005,0.0021634988952428102,A,B0006,B0006
A_random_B0006_60_20_20,26,0.0037519806064665318,0.005195147357881069,A,B0006,B0006
A_random_B0006_60_20_20,27,0.0059929536655545235,0.010723330080509186,A,B0006,B0006
A_random_B0006_60_20_20,28,0.012220230884850025,0.017035668715834618,A,B0006,B0006
A_random_B0006_60_20_20,29,0.015358583070337772,0.022391166538000107,A,B0006,B0006
A_random_B0006_60_20_20,30,0.01730438508093357,0.02590010315179825,A,B0006,B0006
A_random_B0006_60_20_20,31,0.021784905344247818,0.026964101940393448,A,B0006,B0006
A_random_B0006_60_20_20,32,0.020614532753825188,0.0259384885430336,A,B0006,B0006
A_random_B0006_60_20_20,33,0.017919650301337242,0.023415684700012207,A,B0006,B0006
A_random_B0006_60_20_20,34,0.019606221467256546,0.01978369615972042,A,B0006,B0006
A_random_B0006_60_20_20,35,0.015412947162985802,0.015575477853417397,A,B0006,B0006
A_random_B0006_60_20_20,36,0.013403119519352913,0.01143784448504448,A,B0006,B0006
A_random_B0006_60_20_20,37,0.010733097791671753,0.007820391096174717,A,B0006,B0006
A_random_B0006_60_20_20,38,0.009089630097150803,0.005006345454603434,A,B0006,B0006
A_random_B0006_60_20_20,39,0.006471635308116674,0.003183174878358841,A,B0006,B0006
A_random_B0006_60_20_20,40,0.005153029691427946,0.0022517256438732147,A,B0006,B0006
A_random_B0006_60_20_20,41,0.004778986796736717,0.0020496495999395847,A,B0006,B0006
A_random_B0006_60_20_20,42,0.004350199829787016,0.0023599322885274887,A,B0006,B0006
A_random_B0006_60_20_20,43,0.0051572732627391815,0.002983833197504282,A,B0006,B0006
A_random_B0006_60_20_20,44,0.005135645624250174,0.003756130812689662,A,B0006,B0006
A_random_B0006_60_20_20,45,0.0062244124710559845,0.004487165249884129,A,B0006,B0006
A_random_B0006_60_20_20,46,0.00703136483207345,0.00503549724817276,A,B0006,B0006
A_random_B0006_60_20_20,47,0.005368501413613558,0.005388287827372551,A,B0006,B0006
A_random_B0006_60_20_20,48,0.009474223479628563,0.00551184406504035,A,B0006,B0006
A_random_B0006_60_20_20,49,0.008225307799875736,0.005398900713771582,A,B0006,B0006
A_random_B0006_60_20_20,50,0.005868510343134403,0.005136599764227867,A,B0006,B0006
A_random_B0006_60_20_20,51,0.006345469504594803,0.00472415704280138,A,B0006,B0006
A_random_B0006_60_20_20,52,0.007124293129891157,0.004218579735606909,A,B0006,B0006
A_random_B0006_60_20_20,53,0.005206052679568529,0.003669732715934515,A,B0006,B0006
A_random_B0006_60_20_20,54,0.006677194032818079,0.0030968748033046722,A,B0006,B0006
A_random_B0006_60_20_20,55,0.005189093761146069,0.0025984689127653837,A,B0006,B0006
A_random_B0006_60_20_20,56,0.00541797187179327,0.002188121434301138,A,B0006,B0006
A_random_B0006_60_20_20,57,0.0043684858828783035,0.0018992541590705514,A,B0006,B0006
A_random_B0006_60_20_20,58,0.003800708334892988,0.001737523707561195,A,B0006,B0006
A_random_B0006_60_20_20,59,0.004412519279867411,0.0016884300857782364,A,B0006,B0006
A_random_B0006_60_20_20,60,0.005551882088184357,0.0017412991728633642,A,B0006,B0006
A_random_B0006_60_20_20,61,0.004387564025819302,0.0018714963225647807,A,B0006,B0006
A_random_B0006_60_20_20,62,0.003500197548419237,0.00203314539976418,A,B0006,B0006
A_random_B0006_60_20_20,63,0.004500695504248142,0.002184295793995261,A,B0006,B0006
A_random_B0006_60_20_20,64,0.0038656508550047874,0.0023164127487689257,A,B0006,B0006
A_random_B0006_60_20_20,65,0.004357149358838797,0.0023917960934340954,A,B0006,B0006
A_random_B0006_60_20_20,66,0.00506486976519227,0.0024008718319237232,A,B0006,B0006
A_random_B0006_60_20_20,67,0.00481216236948967,0.0023054128978401423,A,B0006,B0006
A_random_B0006_60_20_20,68,0.0047750105150043964,0.002173981862142682,A,B0006,B0006
A_random_B0006_60_20_20,69,0.003355132881551981,0.001999583560973406,A,B0006,B0006
A_random_B0006_60_20_20,70,0.00495414761826396,0.0018096177373081446,A,B0006,B0006
A_random_B0006_60_20_20,71,0.0029538015369325876,0.0016167713329195976,A,B0006,B0006
A_random_B0006_60_20_20,72,0.0036609377712011337,0.001476773526519537,A,B0006,B0006
A_random_B0006_60_20_20,73,0.005443480797111988,0.0013931348221376538,A,B0006,B0006
A_random_B0006_60_20_20,74,0.002691068919375539,0.0013491195859387517,A,B0006,B0006
A_random_B0006_60_20_20,75,0.004209685605019331,0.0013417091686278582,A,B0006,B0006
A_random_B0006_60_20_20,76,0.004814519546926022,0.0013496670871973038,A,B0006,B0006
A_random_B0006_60_20_20,77,0.0038593269418925047,0.0013560972874984145,A,B0006,B0006
A_random_B0006_60_20_20,78,0.003403825918212533,0.00136254180688411,A,B0006,B0006
A_random_B0006_60_20_20,79,0.004239339847117662,0.0013475989690050483,A,B0006,B0006
A_random_B0006_60_20_20,80,0.00308080087415874,0.001325220800936222,A,B0006,B0006
A_random_B0006_60_20_20,81,0.0024562033358961344,0.0013004981447011232,A,B0006,B0006
A_random_B0006_60_20_20,82,0.0061210934072732925,0.0012545001227408648,A,B0006,B0006
A_random_B0006_60_20_20,83,0.004986962769180536,0.0012128273956477642,A,B0006,B0006
A_random_B0006_60_20_20,84,0.003489285707473755,0.0011829959694296122,A,B0006,B0006
A_random_B0006_60_20_20,85,0.0036813532933592796,0.0011698344023898244,A,B0006,B0006
A_random_B0006_60_20_20,86,0.004450823646038771,0.0011820296058431268,A,B0006,B0006
A_random_B0006_60_20_20,87,0.004027402028441429,0.0012253057211637497,A,B0006,B0006
A_random_B0006_60_20_20,88,0.003309046383947134,0.0012757012154906988,A,B0006,B0006
A_random_B0006_60_20_20,89,0.0035959118977189064,0.0013168298173695803,A,B0006,B0006
A_random_B0006_60_20_20,90,0.0026702366303652525,0.0013278714613988996,A,B0006,B0006
A_random_B0006_60_20_20,91,0.0029252488166093826,0.0013291833456605673,A,B0006,B0006
A_random_B0006_60_20_20,92,0.0032687147613614798,0.0012952603865414858,A,B0006,B0006
A_random_B0006_60_20_20,93,0.003593144007027149,0.0012503821635618806,A,B0006,B0006
A_random_B0006_60_20_20,94,0.0031066834926605225,0.0011880106758326292,A,B0006,B0006
A_random_B0006_60_20_20,95,0.0031172167509794235,0.0011270164977759123,A,B0006,B0006
A_random_B0006_60_20_20,96,0.003994809463620186,0.0010774792172014713,A,B0006,B0006
A_random_B0006_60_20_20,97,0.0028061755001544952,0.0010354697005823255,A,B0006,B0006
A_random_B0006_60_20_20,98,0.003219432197511196,0.0010083960369229317,A,B0006,B0006
A_random_B0006_60_20_20,99,0.004915655590593815,0.0009931849781423807,A,B0006,B0006
A_random_B0006_60_20_20,100,0.0033574721310287714,0.000981488381512463,A,B0006,B0006
A_random_B0006_60_20_20,101,0.004116089083254337,0.0009705434204079211,A,B0006,B0006
A_random_B0006_60_20_20,102,0.002001903485506773,0.0009622026118449867,A,B0006,B0006
A_random_B0006_60_20_20,103,0.0032029191497713327,0.0009591642883606255,A,B0006,B0006
A_random_B0006_60_20_20,104,0.0031769827473908663,0.0009629728738218546,A,B0006,B0006
A_random_B0006_60_20_20,105,0.0037165868561714888,0.0009737188811413944,A,B0006,B0006
A_random_B0006_60_20_20,106,0.002800203859806061,0.0009790090844035149,A,B0006,B0006
A_random_B0006_60_20_20,107,0.003270883811637759,0.000976731302216649,A,B0006,B0006
A_random_B0006_60_20_20,108,0.0032693904358893633,0.0009720047819428146,A,B0006,B0006
A_random_B0006_60_20_20,109,0.0035534880589693785,0.0009629756677895784,A,B0006,B0006
A_random_B0006_60_20_20,110,0.003144230227917433,0.0009485529735684395,A,B0006,B0006
A_random_B0006_60_20_20,111,0.0022814793046563864,0.0009358675451949239,A,B0006,B0006
A_random_B0006_60_20_20,112,0.002653672592714429,0.0009267539717257023,A,B0006,B0006
A_random_B0006_60_20_20,113,0.003169348696246743,0.0009104880155064166,A,B0006,B0006
A_random_B0006_60_20_20,114,0.0027712583541870117,0.0008934983634389937,A,B0006,B0006
A_random_B0006_60_20_20,115,0.0023826141841709614,0.0008661129395477474,A,B0006,B0006
A_random_B0006_60_20_20,116,0.0026843505911529064,0.0008420197409577668,A,B0006,B0006
A_random_B0006_60_20_20,117,0.003305974416434765,0.0008227596990764141,A,B0006,B0006
A_random_B0006_60_20_20,118,0.002870521740987897,0.0008127186447381973,A,B0006,B0006
A_random_B0006_60_20_20,119,0.003122813068330288,0.0008076811209321022,A,B0006,B0006
A_random_B0006_60_20_20,120,0.0034913253039121628,0.0008211630047298968,A,B0006,B0006
A_random_B0006_60_20_20,121,0.0035474365577101707,0.0008514549117535353,A,B0006,B0006
A_random_B0006_60_20_20,122,0.0026569280307739973,0.0008831440936774015,A,B0006,B0006
A_random_B0006_60_20_20,123,0.002880898304283619,0.0008950281771831214,A,B0006,B0006
A_random_B0006_60_20_20,124,0.0023578580003231764,0.0008714066352695227,A,B0006,B0006
A_random_B0006_60_20_20,125,0.0024785262066870928,0.000840495340526104,A,B0006,B0006
A_random_B0006_60_20_20,126,0.003996780142188072,0.000818251573946327,A,B0006,B0006
A_random_B0006_60_20_20,127,0.002254617866128683,0.0007903157384134829,A,B0006,B0006
A_random_B0006_60_20_20,128,0.0027360401581972837,0.0007573593175038695,A,B0006,B0006
A_random_B0006_60_20_20,129,0.001939694513566792,0.0007215540390461683,A,B0006,B0006
A_random_B0006_60_20_20,130,0.0023319164756685495,0.0006953133270144463,A,B0006,B0006
A_random_B0006_60_20_20,131,0.0020834968890994787,0.0006758294184692204,A,B0006,B0006
A_random_B0006_60_20_20,132,0.002857738872990012,0.000664090330246836,A,B0006,B0006
A_random_B0006_60_20_20,133,0.004615817219018936,0.0006515998393297195,A,B0006,B0006
A_random_B0006_60_20_20,134,0.0026013576425611973,0.000640889338683337,A,B0006,B0006
A_random_B0006_60_20_20,135,0.003058389062061906,0.0006307389121502638,A,B0006,B0006
A_random_B0006_60_20_20,136,0.002789262682199478,0.0006252466700971127,A,B0006,B0006
A_random_B0006_60_20_20,137,0.0014581886352971196,0.0006278885994106531,A,B0006,B0006
A_random_B0006_60_20_20,138,0.0022411018144339323,0.0006359646795317531,A,B0006,B0006
A_random_B0006_60_20_20,139,0.0032387529499828815,0.0006683393730781972,A,B0006,B0006
A_random_B0006_60_20_20,140,0.002616273704916239,0.000686480721924454,A,B0006,B0006
A_random_B0006_60_20_20,141,0.002429730724543333,0.0007025700178928673,A,B0006,B0006
A_random_B0006_60_20_20,142,0.002139447256922722,0.0006836289539933205,A,B0006,B0006
A_random_B0006_60_20_20,143,0.0030489563941955566,0.0006511662504635751,A,B0006,B0006
A_random_B0006_60_20_20,144,0.0027216579765081406,0.0006334481877274811,A,B0006,B0006
A_random_B0006_60_20_20,145,0.003201300511136651,0.0006281547830440104,A,B0006,B0006
A_random_B0006_60_20_20,146,0.0022323369048535824,0.0006237344350665808,A,B0006,B0006
A_random_B0006_60_20_20,147,0.0036901619751006365,0.0006119263707660139,A,B0006,B0006
A_random_B0006_60_20_20,148,0.0028410241939127445,0.0006097205332480371,A,B0006,B0006
A_random_B0006_60_20_20,149,0.002555151702836156,0.0005955768865533173,A,B0006,B0006
A_random_B0006_60_20_20,150,0.0023683367762714624,0.0005789031856693327,A,B0006,B0006
A_random_B0006_60_20_20,151,0.0034710499458014965,0.0006041429587639868,A,B0006,B0006
A_random_B0006_60_20_20,152,0.0020517760422080755,0.0006271267775446177,A,B0006,B0006
A_random_B0006_60_20_20,153,0.0024212137795984745,0.0006552486447617412,A,B0006,B0006
A_random_B0006_60_20_20,154,0.0023437305353581905,0.0006604669615626335,A,B0006,B0006
A_random_B0006_60_20_20,155,0.002267393283545971,0.0006516025168821216,A,B0006,B0006
A_random_B0006_60_20_20,156,0.0031176842749118805,0.0006427211919799447,A,B0006,B0006
A_random_B0006_60_20_20,157,0.003248449880629778,0.0006233066669665277,A,B0006,B0006
A_random_B0006_60_20_20,158,0.00223790155723691,0.0005721594206988811,A,B0006,B0006
A_random_B0006_60_20_20,159,0.0027680732309818268,0.0005069325561635196,A,B0006,B0006
A_random_B0006_60_20_20,160,0.002237909473478794,0.00045812129974365234,A,B0006,B0006
A_random_B0006_60_20_20,161,0.0019205372082069516,0.00044139206875115633,A,B0006,B0006
A_random_B0006_60_20_20,162,0.002145464299246669,0.0004434701695572585,A,B0006,B0006
A_random_B0006_60_20_20,163,0.0028572978917509317,0.0004563822294585407,A,B0006,B0006
A_random_B0006_60_20_20,164,0.0023910447489470243,0.000445433339336887,A,B0006,B0006
A_random_B0006_60_20_20,165,0.001429096213541925,0.00043763997382484376,A,B0006,B0006
A_random_B0006_60_20_20,166,0.0029069106094539165,0.0004123093676753342,A,B0006,B0006
A_random_B0006_60_20_20,167,0.0015896644908934832,0.0003976431326009333,A,B0006,B0006
A_random_B0006_60_20_20,168,0.0029138626996427774,0.0003997626481577754,A,B0006,B0006
A_random_B0006_60_20_20,169,0.0025977136101573706,0.0004383082268759608,A,B0006,B0006
A_random_B0006_60_20_20,170,0.0017937759403139353,0.0004798881709575653,A,B0006,B0006
A_random_B0006_60_20_20,171,0.002129354514181614,0.0005625286721624434,A,B0006,B0006
A_random_B0006_60_20_20,172,0.003238461446017027,0.00072965316940099,A,B0006,B0006
A_random_B0006_60_20_20,173,0.002060260623693466,0.0008335147867910564,A,B0006,B0006
A_random_B0006_60_20_20,174,0.002086743013933301,0.0008275960572063923,A,B0006,B0006
A_random_B0006_60_20_20,175,0.0029986239969730377,0.0006918517756275833,A,B0006,B0006
A_random_B0006_60_20_20,176,0.0018235439201816916,0.0005426665302366018,A,B0006,B0006
A_random_B0006_60_20_20,177,0.0024420544505119324,0.0004175415087956935,A,B0006,B0006
A_random_B0006_60_20_20,178,0.002602370921522379,0.000354292948031798,A,B0006,B0006
A_random_B0006_60_20_20,179,0.002075368072837591,0.00033772457391023636,A,B0006,B0006
A_random_B0006_60_20_20,180,0.0028777895495295525,0.00033949766657315195,A,B0006,B0006
A_random_B0006_60_20_20,181,0.00336165027692914,0.0003394632076378912,A,B0006,B0006
A_random_B0006_60_20_20,182,0.00121520075481385,0.00033998070284724236,A,B0006,B0006
A_random_B0006_60_20_20,183,0.0022193209733814,0.0003402427537366748,A,B0006,B0006
A_random_B0006_60_20_20,184,0.0017729802057147026,0.0003363133582752198,A,B0006,B0006
A_random_B0006_60_20_20,185,0.0014884979464113712,0.00033259717747569084,A,B0006,B0006
A_random_B0006_60_20_20,186,0.002197942463681102,0.0003318962117191404,A,B0006,B0006
A_random_B0006_60_20_20,187,0.0020060953684151173,0.0003363952855579555,A,B0006,B0006
A_random_B0006_60_20_20,188,0.00317779672332108,0.0003515847201924771,A,B0006,B0006
A_random_B0006_60_20_20,189,0.0018736857455223799,0.0003563199716154486,A,B0006,B0006
A_random_B0006_60_20_20,190,0.002498398767784238,0.00039199122693389654,A,B0006,B0006
A_random_B0006_60_20_20,191,0.002583528170362115,0.0004345994093455374,A,B0006,B0006
A_random_B0006_60_20_20,192,0.002053681295365095,0.00045078943367116153,A,B0006,B0006
A_random_B0006_60_20_20,193,0.0019097982440143824,0.0004264756862539798,A,B0006,B0006
A_random_B0006_60_20_20,194,0.0014376856852322817,0.00039481004932895303,A,B0006,B0006
A_random_B0006_60_20_20,195,0.003189989598467946,0.00036210883990861475,A,B0006,B0006
A_random_B0006_60_20_20,196,0.003195255994796753,0.0003328394959680736,A,B0006,B0006
A_random_B0006_60_20_20,197,0.002096593612805009,0.0003071298124268651,A,B0006,B0006
A_random_B0006_60_20_20,198,0.0019595071207731962,0.0002865140268113464,A,B0006,B0006
A_random_B0006_60_20_20,199,0.0021591801196336746,0.00027701182989403605,A,B0006,B0006
A_random_B0006_60_20_20,200,0.0024041389115154743,0.00027600376051850617,A,B0006,B0006
A_random_B0006_60_20_20,201,0.001354761072434485,0.00027661575586535037,A,B0006,B0006
A_random_B0006_60_20_20,202,0.0025813293177634478,0.0002892296761274338,A,B0006,B0006
A_random_B0006_60_20_20,203,0.0020408781711012125,0.00031421423773281276,A,B0006,B0006
A_random_B0006_60_20_20,204,0.0015843732981011271,0.00035249267239123583,A,B0006,B0006
A_random_B0006_60_20_20,205,0.0020298666786402464,0.0003637023619376123,A,B0006,B0006
A_random_B0006_60_20_20,206,0.0031914750579744577,0.00041008618427440524,A,B0006,B0006
A_random_B0006_60_20_20,207,0.002494731219485402,0.000460476876469329,A,B0006,B0006
A_random_B0006_60_20_20,208,0.0018093858379870653,0.0004643756547011435,A,B0006,B0006
A_random_B0006_60_20_20,209,0.0025582590606063604,0.0004094178439117968,A,B0006,B0006
A_random_B0006_60_20_20,210,0.0026722783222794533,0.00033363891998305917,A,B0006,B0006
A_random_B0006_60_20_20,211,0.0018486779881641269,0.000276911974651739,A,B0006,B0006
A_random_B0006_60_20_20,212,0.0013351421803236008,0.00024253899755422026,A,B0006,B0006
A_random_B0006_60_20_20,213,0.0021865854505449533,0.00025398776051588356,A,B0006,B0006
A_random_B0006_60_20_20,214,0.0017969453474506736,0.0002792819868773222,A,B0006,B0006
A_random_B0006_60_20_20,215,0.0017029971349984407,0.00030846483423374593,A,B0006,B0006
A_random_B0006_60_20_20,216,0.0021940195001661777,0.00030820706160739064,A,B0006,B0006
A_random_B0006_60_20_20,217,0.001328237121924758,0.00028899512835778296,A,B0006,B0006
A_random_B0006_60_20_20,218,0.001305784797295928,0.00025523570366203785,A,B0006,B0006
A_random_B0006_60_20_20,219,0.0016693484503775835,0.0002335980097996071,A,B0006,B0006
A_random_B0006_60_20_20,220,0.001964180963113904,0.0002245543582830578,A,B0006,B0006
A_random_B0006_60_20_20,221,0.0015856560785323381,0.0002474039210937917,A,B0006,B0006
A_random_B0006_60_20_20,222,0.001159180887043476,0.00028666009893640876,A,B0006,B0006
A_random_B0006_60_20_20,223,0.0021633021533489227,0.0003057777648791671,A,B0006,B0006
A_random_B0006_60_20_20,224,0.0014221294550225139,0.000281980843283236,A,B0006,B0006
A_random_B0006_60_20_20,225,0.0020078907255083323,0.00024270251742564142,A,B0006,B0006
A_random_B0006_60_20_20,226,0.0015645637176930904,0.00020862552628386766,A,B0006,B0006
A_random_B0006_60_20_20,227,0.0012994656572118402,0.00024037931871134788,A,B0006,B0006
A_random_B0006_60_20_20,228,0.002226922195404768,0.00029640403226949275,A,B0006,B0006
A_random_B0006_60_20_20,229,0.0016197803197428584,0.0003695895429700613,A,B0006,B0006
A_random_B0006_60_20_20,230,0.001412845915183425,0.00042852674960158765,A,B0006,B0006
A_random_B0006_60_20_20,231,0.0027478181291371584,0.0004458371549844742,A,B0006,B0006
A_random_B0006_60_20_20,232,0.0015962838660925627,0.0004047848342452198,A,B0006,B0006
A_random_B0006_60_20_20,233,0.0014229672960937023,0.00032678013667464256,A,B0006,B0006
A_random_B0006_60_20_20,234,0.001460190862417221,0.000268579984549433,A,B0006,B0006
A_random_B0006_60_20_20,235,0.0019314833916723728,0.0002173654647776857,A,B0006,B0006
A_random_B0006_60_20_20,236,0.0016006601508706808,0.00020750165276695043,A,B0006,B0006
A_random_B0006_60_20_20,237,0.00203132932074368,0.00023769096878822893,A,B0006,B0006
A_random_B0006_60_20_20,238,0.001778303412720561,0.00028142461087554693,A,B0006,B0006
A_random_B0006_60_20_20,239,0.00149799813516438,0.0003493440744932741,A,B0006,B0006
A_random_B0006_60_20_20,240,0.002319311024621129,0.00040257410728372633,A,B0006,B0006
A_random_B0006_60_20_20,241,0.001982821151614189,0.0004736207192763686,A,B0006,B0006
A_random_B0006_60_20_20,242,0.002415755530819297,0.0004602489934768528,A,B0006,B0006
A_random_B0006_60_20_20,243,0.001995411701500416,0.0004052240401506424,A,B0006,B0006
A_random_B0006_60_20_20,244,0.0015406887978315353,0.00031458502053283155,A,B0006,B0006
A_random_B0006_60_20_20,245,0.0021005712915211916,0.0002481526753399521,A,B0006,B0006
A_random_B0006_60_20_20,246,0.0018040817230939865,0.00020164917805232108,A,B0006,B0006
A_random_B0006_60_20_20,247,0.0020490610040724277,0.0001933270541485399,A,B0006,B0006
A_random_B0006_60_20_20,248,0.0025738696567714214,0.00020534431678242981,A,B0006,B0006
A_random_B0006_60_20_20,249,0.002717486349865794,0.00021237322653178126,A,B0006,B0006
A_random_B0006_60_20_20,250,0.0010373728582635522,0.0002243883500341326,A,B0006,B0006
A_random_B0006_60_20_20,251,0.0014970668125897646,0.0002206958452006802,A,B0006,B0006
A_random_B0006_60_20_20,252,0.001460178755223751,0.00021172342530917376,A,B0006,B0006
A_random_B0006_60_20_20,253,0.002596552949398756,0.00018437487597111613,A,B0006,B0006
