channels,fitness,test_acc,train_acc,test_loss,train_loss,params,flops,params_ratio,flops_ratio,params_compression_rate,flops_reduction_rate,eval_time_sec,epochs
16-16-12-8-8-20-16-24-20-16-40-56-32-56-40,5.097726375966998,18.0,18.52,2.0643002643585207,2.091793359375,233330,36151696,0.5026995350681024,0.5249830851560162,0.4973004649318976,0.4750169148439838,1.5959880352020264,2
16-16-16-8-12-20-16-24-16-16-56-56-48-32-64,8.405893778177774,23.3,24.08,1.9502849292755127,1.97763779296875,275754,41099904,0.594100233974069,0.596839340581313,0.40589976602593103,0.40316065941868695,1.5413200855255127,2
12-16-12-8-8-20-28-24-20-24-56-40-32-56-64,10.256010173090113,25.2,21.34,1.9688969354629517,2.0352757568359374,284434,40469120,0.6128009238313146,0.5876793019931634,0.38719907616868543,0.4123206980068366,2.373176097869873,2
16-16-16-12-12-16-16-20-16-20-56-56-48-32-64,9.320360588397667,24.45,21.0,1.9315674495697022,1.9885960205078126,276322,42123904,0.5953239657527458,0.6117095330945428,0.4046760342472542,0.3882904669054572,2.270272970199585,2
16-12-12-12-12-24-20-20-16-20-40-32-56-32-64,10.224117480109946,23.2,21.72,2.0411846103668214,2.01369892578125,229906,36827776,0.4953226730783318,0.5348008974161181,0.5046773269216682,0.46519910258388186,1.9269835948944092,2
12-16-12-8-8-20-28-24-20-16-56-32-32-56-64,10.935140078667304,24.9,21.92,1.955655324935913,2.006203369140625,262066,38187648,0.564610021673841,0.5545485130736874,0.435389978326159,0.44545148692631265,1.5960254669189453,2
16-16-12-8-8-20-28-20-16-24-56-40-48-32-64,6.606322244067107,20.8,20.22,2.0797639865875244,2.03907060546875,260506,39391872,0.5612490681971932,0.5720358594692456,0.4387509318028068,0.4279641405307544,1.9475457668304443,2
12-16-16-8-8-20-16-24-20-16-56-56-48-56-64,10.595834870213581,26.6,21.5,1.9029672374725342,1.961206103515625,321314,41689728,0.6922573111510404,0.6054045714689333,0.3077426888489596,0.39459542853106666,1.5703387260437012,2
8-8-12-8-8-20-28-24-20-24-56-40-32-56-64,6.527036624910918,20.15,18.2,2.0799202308654787,2.04508642578125,278954,34947712,0.6009944975159107,0.5074992239618282,0.3990055024840893,0.4925007760381718,1.5901215076446533,2
16-16-12-8-8-16-28-16-20-20-40-40-32-32-64,5.075961121712479,17.0,19.68,2.06527331161499,2.0339234375,203074,34652800,0.437514273279989,0.503216608518018,0.562485726720011,0.49678339148198203,1.9410531520843506,2
12-12-8-8-8-20-16-20-20-16-56-40-32-40-64,8.699419536602793,20.15,20.02,2.216769504547119,2.0058640625,228770,29938304,0.49287520952097796,0.4347542421871079,0.507124790479022,0.5652457578128921,1.544206142425537,2
8-8-8-12-8-20-20-16-20-16-48-32-40-48-64,6.441583469846511,17.55,19.72,2.184707027435303,2.04242958984375,229122,28332672,0.49363357851058054,0.4114377803263635,0.5063664214894195,0.5885622196736364,1.5421204566955566,2
12-12-12-8-12-24-16-20-20-16-48-32-40-40-64,8.111492400751246,19.95,19.08,1.9781087703704834,2.0250998046875,220562,32531072,0.47519142353615396,0.4724055696306058,0.524808576463846,0.5275944303693942,1.5294582843780518,2
8-8-8-12-8-20-16-16-16-20-40-32-40-40-64,12.747240350264013,22.7,20.32,1.9952887992858888,2.013407421875,200578,25850496,0.43213674771735244,0.3753924336742945,0.5678632522826476,0.6246075663257056,1.5170023441314697,2
12-8-8-12-8-20-20-16-16-16-48-40-40-48-56,10.774107772016132,22.0,19.9,2.0495198230743408,2.02528017578125,225714,29209136,0.4862911878385191,0.4241655033838982,0.5137088121614809,0.5758344966161018,1.493396520614624,2
12-8-12-8-8-20-20-16-16-16-48-32-40-40-64,10.184379282601686,20.9,21.94,2.047852388381958,2.0036755859375,211346,28287616,0.4553359445356498,0.41078349185578145,0.5446640554643503,0.5892165081442186,1.5266826152801514,2
12-8-12-8-8-24-20-16-16-16-48-40-40-48-64,11.887113188935993,23.8,23.88,1.9210301904678344,1.97099638671875,241490,30802560,0.5202799070997988,0.4473046846682739,0.47972009290020123,0.5526953153317261,1.5524101257324219,2
12-8-8-8-8-20-20-16-16-16-48-40-32-40-64,15.718345565152951,26.15,20.26,2.0583584995269777,1.98796240234375,212122,26907264,0.45700780344454645,0.3907384723479476,0.5429921965554536,0.6092615276520523,1.4979455471038818,2
8-8-8-8-8-20-20-16-16-16-48-40-40-40-64,10.350680014060035,20.65,22.86,2.2185620441436766,1.99171025390625,218610,25657984,0.4709859227756305,0.3725968374818073,0.5290140772243694,0.6274031625181927,1.524587869644165,2
12-12-8-8-8-24-20-20-16-16-48-48-32-40-64,15.25455658558035,26.85,22.12,1.917856743812561,1.997066357421875,229738,30507648,0.4949607242423851,0.4430220692244637,0.505039275757615,0.5569779307755363,1.5154008865356445,2
12-8-8-12-8-20-20-16-16-16-48-40-32-40-64,8.903161041463123,19.7,21.3,2.026672019958496,2.02506953125,213666,28430976,0.46033428560348505,0.4128653188076336,0.5396657143965149,0.5871346811923663,1.5489611625671387,2
12-8-8-12-8-20-20-16-16-16-48-40-40-40-64,7.908067443953185,19.0,20.52,2.4488632316589354,2.040712841796875,221938,28967552,0.4781559568591459,0.42065729968456606,0.5218440431408541,0.5793427003154339,1.5404765605926514,2
12-8-8-8-8-24-20-16-16-16-48-40-32-40-64,12.476952623153272,23.15,21.18,1.9672770986557007,1.990040673828125,215290,27701888,0.46383312435096974,0.40227774173821396,0.5361668756490303,0.597722258261786,1.6500217914581299,2
12-8-8-8-8-20-20-16-16-16-48-48-32-40-64,8.399197543332443,19.2,20.04,2.0122466793060303,2.04445048828125,222506,27574912,0.47937968863782277,0.4004338378665735,0.5206203113621772,0.5995661621334265,1.494006872177124,2
12-8-8-8-8-20-20-16-16-16-48-48-32-48-64,9.350808693973685,20.65,23.06,2.183733697891235,1.9838646240234374,236570,28471936,0.5096799769042172,0.41346012650816283,0.4903200230957828,0.5865398734918372,1.4689180850982666,2
16-16-16-16-16-32-32-32-32-32-64-64-64-64-64,2.681114236597784,27.8,24.22,1.8208866672515869,1.9540062866210937,466906,69124736,1.005929066645984,1.0038067692833867,-0.005929066645983916,-0.003806769283386746,7.48067307472229,2
16-8-8-8-8-20-20-16-16-16-48-48-32-40-64,12.380574889363142,23.6,22.22,2.06703391456604,1.9584440673828125,224210,29328000,0.4830508839738535,0.42589160744922294,0.5169491160261466,0.5741083925507771,1.6264774799346924,2
12-8-8-8-8-20-20-16-16-16-48-40-40-40-64,11.723241564566209,22.45,21.66,1.9595247020721436,1.975083642578125,220394,27443840,0.47482947470020725,0.39853045322488007,0.5251705252997927,0.6014695467751199,1.5206701755523682,2
12-8-8-8-8-24-20-16-16-16-48-40-40-40-64,10.281903799142508,21.25,18.22,1.9524435720443725,2.008719921875,223562,28238464,0.48165479560663055,0.4100697226151464,0.5183452043933694,0.5899302773848536,1.5072166919708252,2
16-12-8-8-8-28-20-24-24-24-64-32-48-64-56,3.9551394652370564,19.65,19.36,1.9690461730957032,2.00544296875,314034,40964656,0.6765728615933505,0.5948753134357766,0.3234271384066495,0.4051246865642234,18.006651878356934,2
8-16-16-8-12-20-16-24-16-16-56-56-48-56-64,5.793994644861476,21.4,20.98,2.054070810317993,2.049353662109375,318026,40170112,0.6851734553617981,0.5833372057793004,0.3148265446382019,0.41666279422069963,12.638144493103027,2
12-16-12-12-8-20-32-24-20-16-48-32-32-40-32,9.013664364049765,20.75,18.12,2.0194240732192994,2.0310244140625,185850,35483968,0.4004058997660259,0.5152865579036002,0.5995941002339741,0.48471344209639977,8.93480920791626,2
16-8-16-12-8-24-16-16-20-20-48-56-32-40-64,11.769879981227445,25.2,21.6,1.9489310464859009,1.9762875,252282,36696704,0.5435308108946599,0.5328975127744248,0.45646918910534007,0.46710248722557524,4.047654628753662,2
16-12-8-16-8-28-28-16-16-20-48-64-48-32-56,5.682187508679158,20.5,18.82,2.008290909767151,2.01933984375,279906,40333872,0.6030455409196086,0.585715274847627,0.3969544590803914,0.414284725152373,4.883878231048584,2
8-12-8-16-12-28-16-24-28-20-32-56-40-56-64,3.502008053128665,18.4,20.24,2.222935634613037,2.050159716796875,287170,39985792,0.6186955191595893,0.5806605711269189,0.3813044808404107,0.41933942887308107,3.3845651149749756,2
16-12-12-12-8-20-20-20-16-16-40-40-56-32-64,8.375699056218549,20.95,20.12,1.9792316055297852,2.01383486328125,232106,34763392,0.5000624792633479,0.5048225893094469,0.4999375207366521,0.4951774106905531,4.011934518814087,2
12-16-8-12-8-20-32-24-20-16-48-56-32-40-32,6.484309504314178,19.2,20.98,2.216283203125,2.0732435546875,223594,36258112,0.48172373824204895,0.526528423443602,0.518276261757951,0.47347157655639804,1.580284833908081,2
16-16-12-12-8-20-20-20-20-16-40-40-32-32-32,12.254172773010376,22.8,22.12,1.9528450965881348,2.00435966796875,159738,32612672,0.3441487092645975,0.4735905380965038,0.6558512907354025,0.5264094619034962,1.4461886882781982,2
16-8-16-12-8-24-16-16-20-20-48-56-32-40-48,7.425566188935602,20.05,19.36,2.22835870552063,2.03520166015625,229498,35254752,0.49444365447674693,0.511957958248217,0.505556345523253,0.488042041751783,1.8836777210235596,2
12-16-12-8-8-20-32-24-20-16-48-32-32-56-64,8.634602445907468,22.5,21.04,2.2295096130371093,2.02642119140625,254634,38466176,0.5485980945979136,0.5585932054372859,0.45140190540208636,0.44140679456271414,1.555579662322998,2
12-16-12-12-8-20-16-24-20-16-48-48-32-40-32,7.027838329390471,18.5,20.48,2.0652405834197998,2.0371109375,194906,33386816,0.41991666558943797,0.4848324036365056,0.580083334410562,0.5151675963634944,1.5268805027008057,2
16-8-12-12-8-24-16-16-20-20-48-32-32-32-64,8.591104921326803,19.65,20.46,2.212558521270752,2.0163478515625,196842,31298176,0.42408769503225224,0.4545018578446771,0.5759123049677477,0.5454981421553229,1.4707820415496826,2
16-16-12-12-8-20-20-20-20-16-40-40-32-56-32,8.156070097646946,20.0,19.62,2.106480396270752,2.01236171875,196426,34943296,0.4231914407718128,0.5074350962566149,0.5768085592281872,0.49256490374338513,1.4671523571014404,2
16-16-12-12-8-16-20-20-20-20-40-40-32-32-32,9.571905025135136,20.15,21.14,2.010075422286987,1.999456298828125,161018,32633152,0.3469064146813342,0.4738879419467684,0.6530935853186658,0.5261120580532316,2.135096549987793,2
16-16-12-8-8-20-20-20-20-16-40-40-32-56-40,11.662934476133849,23.5,21.76,1.988315710067749,1.988921875,204762,34087312,0.4411509972983105,0.49500477704934487,0.5588490027016895,0.5049952229506551,1.4516854286193848,2
16-8-16-12-8-24-16-16-20-20-48-56-32-32-64,7.215952074961715,20.15,21.14,2.401582805633545,1.98760126953125,238282,35807872,0.5133684078991024,0.5199901856729413,0.48663159210089757,0.4800098143270587,1.5331828594207764,2
16-16-12-12-8-24-16-16-20-20-48-32-32-32-64,10.18281928716313,22.15,20.4,2.0069197959899903,2.031380810546875,200570,35099264,0.4321195120584978,0.5097000124537863,0.5678804879415023,0.49029998754621373,1.4562163352966309,2
16-8-16-12-8-24-16-16-16-20-48-56-32-40-64,7.021451634421372,20.25,20.24,2.0052240619659423,2.02299091796875,249674,36033152,0.537911986108059,0.5232616280258519,0.462088013891941,0.47673837197414815,1.5122523307800293,2
16-16-12-12-8-20-28-20-20-24-56-40-32-32-32,9.599347881185585,22.1,21.1,2.1379130725860596,2.01302314453125,200890,37515584,0.432808938412682,0.5447890198498482,0.567191061587318,0.4552109801501518,2.1823108196258545,2
16-8-16-12-8-20-16-20-20-16-48-56-32-32-32,10.0546033137689,21.4,21.88,2.0734971656799317,2.054958264160156,195234,32772416,0.4206233276024768,0.47591028812856767,0.5793766723975232,0.5240897118714323,1.5272648334503174,2
16-16-12-12-12-24-20-20-20-16-40-32-32-32-32,12.54878867797201,23.3,20.74,2.0233585376739502,2.0414197265625,154522,34070848,0.3329110596913955,0.4947656922353431,0.6670889403086044,0.5052343077646568,1.846024751663208,2
16-16-12-12-8-24-20-20-20-20-40-56-32-40-64,5.676838443476874,19.5,20.62,2.016668544769287,2.02115908203125,246794,39047808,0.5317071489204014,0.5670394747848004,0.4682928510795986,0.43296052521519957,1.4938366413116455,2
12-8-16-12-8-24-16-16-20-20-48-56-32-40-64,6.239272303060591,19.25,19.32,2.1286235370635986,2.0735421875,250578,34943616,0.5398596155586293,0.5074397431917753,0.46014038444137073,0.4925602568082247,1.6061804294586182,2
8-8-12-12-8-24-16-16-20-20-48-32-32-32-64,10.737110720262653,20.95,20.96,2.1469628772735594,1.9897565185546875,193354,27759232,0.4165729477716448,0.4031104725189548,0.5834270522283552,0.5968895274810452,1.5081427097320557,2
16-16-12-12-8-20-20-16-20-16-40-40-32-32-32,8.414996840182354,18.8,20.96,2.225575710296631,1.98583212890625,157698,32076096,0.33975361625667344,0.4657985572195714,0.6602463837433266,0.5342014427804286,1.4659168720245361,2
12-12-8-8-8-20-16-20-20-16-56-40-32-40-64,10.04942274547845,21.5,21.46,1.9532720394134522,1.991839501953125,228770,29938304,0.49287520952097796,0.4347542421871079,0.507124790479022,0.5652457578128921,1.5345795154571533,2
8-8-8-12-8-20-20-16-20-16-48-32-40-48-64,7.741583334663177,18.85,22.62,2.072600452423096,2.0195732421875,229122,28332672,0.49363357851058054,0.4114377803263635,0.5063664214894195,0.5885622196736364,1.5425260066986084,2
12-12-12-8-12-24-16-20-20-16-48-32-40-40-64,8.461490819161867,20.3,19.38,1.9636849060058594,2.032059130859375,220562,32531072,0.47519142353615396,0.4724055696306058,0.524808576463846,0.5275944303693942,1.534203052520752,2
8-8-8-12-8-20-16-16-16-20-40-32-40-40-64,9.047248024242819,19.0,19.64,2.5121346893310545,2.015950927734375,200578,25850496,0.43213674771735244,0.3753924336742945,0.5678632522826476,0.6246075663257056,1.4939804077148438,2
12-8-8-12-8-20-20-16-16-16-48-40-40-48-56,11.123972703122702,22.35,20.44,2.09234859085083,2.02922578125,225714,29209136,0.4862911878385191,0.4241655033838982,0.5137088121614809,0.5758344966161018,1.8986032009124756,2
12-8-12-8-8-20-20-16-16-16-48-32-40-40-64,11.23438780217172,21.95,19.82,2.0126516408920287,2.01019580078125,211346,28287616,0.4553359445356498,0.41078349185578145,0.5446640554643503,0.5892165081442186,1.5011239051818848,2
12-8-12-8-8-24-20-16-16-16-48-40-40-48-64,11.087126568668761,23.0,22.26,1.9334641485214232,1.992901318359375,241490,30802560,0.5202799070997988,0.4473046846682739,0.47972009290020123,0.5526953153317261,1.5122709274291992,2
12-8-8-8-8-20-20-16-16-16-48-40-32-40-64,15.768360852154881,26.2,20.66,1.9222773036956786,1.9926450927734376,212122,26907264,0.45700780344454645,0.3907384723479476,0.5429921965554536,0.6092615276520523,1.4520845413208008,2
8-8-8-8-8-20-20-16-16-16-48-40-40-40-64,13.100705190187789,23.4,23.02,2.0010243825912477,1.974739990234375,218610,25657984,0.4709859227756305,0.3725968374818073,0.5290140772243694,0.6274031625181927,1.4490594863891602,2
12-12-8-8-8-24-20-20-16-16-48-48-32-40-64,7.704564465473334,19.3,21.42,2.257884901046753,2.003330029296875,229738,30507648,0.4949607242423851,0.4430220692244637,0.505039275757615,0.5569779307755363,1.4917612075805664,2
12-8-8-12-8-20-20-16-16-16-48-40-32-40-64,5.153152508303231,15.95,19.5,2.450461154937744,2.020410693359375,213666,28430976,0.46033428560348505,0.4128653188076336,0.5396657143965149,0.5871346811923663,1.5745606422424316,2
12-8-8-12-8-20-20-16-16-16-48-40-40-40-64,10.508066011137,21.6,19.62,2.1334169006347654,2.061997900390625,221938,28967552,0.4781559568591459,0.42065729968456606,0.5218440431408541,0.5793427003154339,1.5447750091552734,2
12-8-8-8-8-24-20-16-16-16-48-40-32-40-64,7.626986142739202,18.3,20.2,2.0957285041809084,2.034789306640625,215290,27701888,0.46383312435096974,0.40227774173821396,0.5361668756490303,0.597722258261786,1.5494630336761475,2
12-8-8-8-8-20-20-16-16-16-48-48-32-40-64,8.499186663815843,19.3,21.4,2.09121150970459,2.039277392578125,222506,27574912,0.47937968863782277,0.4004338378665735,0.5206203113621772,0.5995661621334265,1.5266454219818115,2
16-8-8-8-8-20-20-16-16-16-48-48-32-40-64,15.330626012584858,26.55,23.74,1.8688897724151612,1.917401220703125,224210,29328000,0.4830508839738535,0.42589160744922294,0.5169491160261466,0.5741083925507771,1.4731078147888184,2
12-8-8-8-8-20-20-16-16-16-48-32-32-48-64,16.969756591985533,27.45,22.42,1.9415326766967773,1.9588994384765626,213466,26997376,0.45990339413211995,0.3920470492891119,0.54009660586788,0.6079529507108881,1.5111820697784424,2
16-8-8-8-8-20-20-16-16-16-56-32-40-40-64,8.977982570711816,20.15,19.82,2.133754566192627,2.04068115234375,222882,29241984,0.4801897646039892,0.42464251127811165,0.5198102353960108,0.5753574887218884,1.4463422298431396,2
16-8-8-8-8-20-20-16-16-16-48-40-40-48-64,13.824973127625224,25.55,24.72,1.9884909610748291,1.919639892578125,238482,30237312,0.5137992993704675,0.439096338400971,0.48620070062953247,0.560903661599029,1.7664079666137695,2
16-8-8-8-8-20-20-16-16-16-56-32-32-48-64,12.548025937654435,23.85,20.56,2.022351469993591,2.01499912109375,226546,29475456,0.48808369635939797,0.428032915171128,0.511916303640602,0.571967084828872,1.9301135540008545,2
16-8-8-8-8-20-20-16-16-16-48-40-32-48-64,9.851210066043949,21.2,19.52,2.0148459310531615,1.9620126953125,227890,29557376,0.49097928704697147,0.4292225305721864,0.5090207129530285,0.5707774694278136,1.9773147106170654,2
12-8-8-8-8-20-20-16-16-16-48-32-40-40-64,12.94944084254513,23.3,21.2,2.0684818267822265,1.961666259765625,209802,26763904,0.4520094623767112,0.38865664539609546,0.5479905376232888,0.6113433546039045,1.8445582389831543,2
12-8-8-8-8-24-20-16-16-16-48-32-40-48-64,9.028576846364682,20.2,18.68,1.9791227989196778,2.05093515625,229354,28598912,0.49413341261736404,0.4153040303798033,0.505866587382636,0.5846959696201968,1.5857152938842773,2
12-8-8-8-8-20-20-16-16-16-48-32-32-40-64,13.118022660306004,23.1,21.66,2.1667689514160156,2.004494482421875,199402,26100352,0.4296031058657256,0.37902076064752255,0.5703968941342744,0.6209792393524775,1.904613971710205,2
16-16-16-16-16-32-32-32-32-32-64-64-64-64-64,5.528938553496763,30.65,24.12,1.8803029041290282,1.9642564697265625,466906,69124736,1.005929066645984,1.0038067692833867,-0.005929066645983916,-0.003806769283386746,14.0077223777771,2
16-16-16-16-16-32-32-32-32-32-64-64-64-64-64,1.0288773332482235,26.15,22.26,2.1725680332183837,2.0231441772460936,466906,69124736,1.005929066645984,1.0038067692833867,-0.005929066645983916,-0.003806769283386746,14.191383123397827,2
16-12-8-8-8-28-20-24-24-24-64-32-48-64-56,5.198295903985098,20.9,18.92,1.950909782409668,2.01935419921875,314034,40964656,0.6765728615933505,0.5948753134357766,0.3234271384066495,0.4051246865642234,38.53733563423157,2
16-12-8-8-8-28-20-24-24-24-64-32-48-64-56,5.098359951798516,20.8,20.3,1.9734895391464233,2.0159486328125,314034,40964656,0.6765728615933505,0.5948753134357766,0.3234271384066495,0.4051246865642234,38.345192193984985,2
8-16-16-8-12-20-16-24-16-16-56-56-48-56-64,7.837858249486542,23.45,21.8,2.068061450958252,2.04033857421875,318026,40170112,0.6851734553617981,0.5833372057793004,0.3148265446382019,0.41666279422069963,31.047330617904663,2
8-16-16-8-12-20-16-24-16-16-56-56-48-56-64,5.588597535114544,21.2,20.12,2.154736967086792,2.0448484375,318026,40170112,0.6851734553617981,0.5833372057793004,0.3148265446382019,0.41666279422069963,28.829473733901978,2
12-16-12-12-8-20-32-24-20-16-48-32-32-40-32,8.209219268272253,19.95,18.98,1.992622628211975,2.01563671875,185850,35483968,0.4004058997660259,0.5152865579036002,0.5995941002339741,0.48471344209639977,22.27009654045105,2
12-16-12-12-8-20-32-24-20-16-48-32-32-40-32,8.608958008239602,20.35,18.52,2.048550205230713,2.0185412109375,185850,35483968,0.4004058997660259,0.5152865579036002,0.5995941002339741,0.48471344209639977,23.053876638412476,2
16-8-16-12-8-24-16-16-20-20-48-56-32-40-64,8.767050684082237,22.2,19.34,2.135477560997009,2.00739892578125,252282,36696704,0.5435308108946599,0.5328975127744248,0.45646918910534007,0.46710248722557524,12.535546064376831,2
16-8-16-12-8-24-16-16-20-20-48-56-32-40-64,7.71700456367704,21.15,19.14,2.002419116973877,2.03273984375,252282,36696704,0.5435308108946599,0.5328975127744248,0.45646918910534007,0.46710248722557524,12.673907279968262,2
16-12-8-16-8-28-28-16-16-20-48-64-48-32-56,5.23017007924788,20.05,17.72,2.041676971435547,2.02506552734375,279906,40333872,0.6030455409196086,0.585715274847627,0.3969544590803914,0.414284725152373,10.936166524887085,2
16-12-8-16-8-28-28-16-16-20-48-64-48-32-56,6.0296833179957945,20.85,18.76,1.9506958990097045,1.98744892578125,279906,40333872,0.6030455409196086,0.585715274847627,0.3969544590803914,0.414284725152373,12.396450281143188,2
8-12-8-16-12-28-16-24-28-20-32-56-40-56-64,-0.501104227319611,14.4,19.98,2.462145034790039,2.004056982421875,287170,39985792,0.6186955191595893,0.5806605711269189,0.3813044808404107,0.41933942887308107,12.72140645980835,2
8-12-8-16-12-28-16-24-28-20-32-56-40-56-64,0.6990971373565459,15.6,18.06,2.1585540313720704,2.0837966796875,287170,39985792,0.6186955191595893,0.5806605711269189,0.3813044808404107,0.41933942887308107,12.11731243133545,2
16-12-12-12-8-20-20-20-16-16-40-40-56-32-64,8.724196598997201,21.3,19.66,2.1023233489990236,2.04559091796875,232106,34763392,0.5000624792633479,0.5048225893094469,0.4999375207366521,0.4951774106905531,8.519306182861328,2
12-12-8-12-8-20-20-20-20-16-48-56-56-40-64,7.920005968976787,21.8,18.44,2.0681698932647703,2.0155048828125,286002,35426944,0.616179112966817,0.5144584740580198,0.38382088703318296,0.4855415259419802,3.9773714542388916,2
16-12-12-12-8-20-20-20-16-16-40-40-56-32-64,9.623785106649482,22.2,19.74,2.014552795410156,2.051776220703125,232106,34763392,0.5000624792633479,0.5048225893094469,0.4999375207366521,0.4951774106905531,9.753783226013184,2
16-16-12-12-8-20-20-20-20-16-40-40-32-32-32,12.103182338284295,22.65,21.26,1.9684159870147706,2.0072967041015626,159738,32612672,0.3441487092645975,0.4735905380965038,0.6558512907354025,0.5264094619034962,4.417492866516113,2
12-12-8-12-8-20-20-20-20-16-48-32-56-40-64,9.969599594769534,22.4,20.64,1.9694949331283569,2.0228599609375,245138,32813696,0.5281393675374983,0.4765097427642573,0.47186063246250165,0.5234902572357427,4.081765174865723,2
16-16-12-12-8-20-20-20-20-16-40-40-32-32-32,10.65340341389859,21.2,23.94,2.1075215969085694,1.975801416015625,159738,32612672,0.3441487092645975,0.4735905380965038,0.6558512907354025,0.5264094619034962,3.7542660236358643,2
16-8-16-12-8-24-16-16-20-20-48-56-32-40-48,7.624186355396274,20.25,18.9,2.018859228134155,2.05482392578125,229498,35254752,0.49444365447674693,0.511957958248217,0.505556345523253,0.488042041751783,6.023178339004517,2
12-16-12-8-8-20-32-24-20-16-48-32-32-56-64,9.384037727819955,23.25,21.38,1.952285888671875,2.00250302734375,254634,38466176,0.5485980945979136,0.5585932054372859,0.45140190540208636,0.44140679456271414,3.2497339248657227,2
16-8-16-12-8-24-20-20-16-20-48-40-32-32-48,9.026479082835154,20.5,19.96,2.046653301239014,2.02773662109375,193266,33550816,0.4163833555242441,0.48721395790620253,0.5836166444757559,0.5127860420937975,4.4339799880981445,2
12-16-12-12-8-20-16-24-20-16-48-48-32-40-32,6.827162571664438,18.3,19.78,2.10215997505188,2.050418896484375,194906,33386816,0.41991666558943797,0.4848324036365056,0.580083334410562,0.5151675963634944,3.5541536808013916,2
12-16-12-8-8-20-32-24-20-16-48-32-32-56-64,6.483888984349447,20.35,21.96,2.0985231857299804,2.0076062438964843,254634,38466176,0.5485980945979136,0.5585932054372859,0.45140190540208636,0.44140679456271414,3.6959643363952637,2
12-16-12-12-8-20-16-24-20-16-48-48-32-40-32,5.477374469991311,16.95,20.38,2.3518231830596923,2.04187724609375,194906,33386816,0.41991666558943797,0.4848324036365056,0.580083334410562,0.5151675963634944,2.9184587001800537,2
12-16-12-12-8-20-32-16-20-16-48-32-32-32-64,6.908953173422803,19.05,18.24,2.045119409561157,2.029719677734375,205722,35381888,0.443219276360863,0.5138041855874377,0.556780723639137,0.4861958144125623,5.373837471008301,2
16-12-12-12-8-20-20-20-16-16-48-40-56-40-64,4.307013387429323,17.85,22.92,4.23706536102295,2.04998916015625,259482,36504192,0.5590429038638038,0.5301019165819375,0.44095709613619616,0.4698980834180625,3.0864756107330322,2
16-16-12-12-8-20-20-20-20-16-40-40-32-56-32,12.855408666572803,24.7,20.24,2.0052148628234865,2.040379931640625,196426,34943296,0.4231914407718128,0.5074350962566149,0.5768085592281872,0.49256490374338513,3.4514455795288086,2
16-12-12-12-8-20-20-16-16-16-40-32-56-32-64,6.275743646477131,18.25,19.72,2.0073211803436277,2.0151416015625,218266,33378944,0.4702447894448825,0.4847180890315601,0.5297552105551175,0.5152819109684399,3.111370801925659,2
16-16-12-12-8-20-20-20-20-16-40-40-32-56-32,11.10553805848145,22.95,20.34,2.0322845039367676,2.06241591796875,196426,34943296,0.4231914407718128,0.5074350962566149,0.5768085592281872,0.49256490374338513,3.063269853591919,2
16-16-12-12-8-16-20-20-20-20-40-40-32-32-32,10.620901461810526,21.2,22.12,2.026440210342407,1.9951336181640624,161018,32633152,0.3469064146813342,0.4738879419467684,0.6530935853186658,0.5261120580532316,5.14578652381897,2
16-16-12-8-8-20-20-20-20-16-40-40-32-56-40,12.912267572081749,24.75,22.44,2.2884249305725097,1.9912488037109375,204762,34087312,0.4411509972983105,0.49500477704934487,0.5588490027016895,0.5049952229506551,3.452397584915161,2
16-16-12-12-8-16-20-20-20-20-40-40-32-32-32,13.621032158901945,24.2,22.74,2.006296364784241,1.985591748046875,161018,32633152,0.3469064146813342,0.4738879419467684,0.6530935853186658,0.5261120580532316,4.753695249557495,2
16-16-12-8-8-20-32-24-20-16-48-32-32-32-64,4.733422581777152,17.5,21.52,2.5940462379455567,1.943741015625,213090,37528192,0.45909331816595356,0.5449721090951674,0.5409066818340464,0.45502789090483264,3.187800407409668,2
16-16-12-8-8-20-20-20-20-16-40-40-32-56-40,12.41237020007438,24.25,21.46,1.915171667098999,2.0024871826171875,204762,34087312,0.4411509972983105,0.49500477704934487,0.5588490027016895,0.5049952229506551,3.1445136070251465,2
16-16-12-12-8-20-20-20-16-16-40-40-32-56-64,4.028176822439091,17.3,19.4,2.895212800979614,2.007800439453125,239898,37196416,0.5168500109877325,0.5401541667208809,0.48314998901226747,0.4598458332791191,3.031700611114502,2
16-12-8-12-8-20-20-20-20-16-48-32-56-32-64,8.452080228819044,20.85,20.42,2.0628589534759523,2.05498505859375,232338,33931904,0.5005623133701315,0.49274799298870425,0.49943768662986854,0.5072520070112958,3.2302279472351074,2
16-16-12-12-8-20-20-20-16-16-40-40-32-56-64,8.478441721216099,21.75,20.84,2.018814224243164,1.9797746337890625,239898,37196416,0.5168500109877325,0.5401541667208809,0.48314998901226747,0.4598458332791191,2.237004280090332,2
16-16-12-12-8-20-28-20-20-24-56-40-32-32-32,6.598837142097527,19.1,22.4,2.097045337677002,1.995911376953125,200890,37515584,0.432808938412682,0.5447890198498482,0.567191061587318,0.4552109801501518,3.7145280838012695,2
16-16-12-12-8-20-28-20-20-24-56-40-32-32-32,6.749249187894238,19.25,20.84,2.220172378540039,2.025234130859375,200890,37515584,0.432808938412682,0.5447890198498482,0.567191061587318,0.4552109801501518,2.478390693664551,2
16-16-12-12-8-20-32-20-20-16-48-32-32-32-32,9.6398142978431,21.05,21.38,2.039095735549927,1.99983037109375,170930,35471680,0.36826139600218893,0.5151081155934415,0.631738603997811,0.4848918844065585,2.850024700164795,2
