epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
30,0.1,2.351523,0.505653,3.142610,0.000000,87.7480,1.153469,79.3500,17.77
31,0.1,2.314326,0.495617,3.093773,0.000000,88.1940,1.277517,78.7600,16.49
32,0.1,2.268284,0.489745,3.030515,0.000000,88.3820,1.067541,81.2900,18.11
33,0.1,2.223806,0.472048,2.974560,0.000000,88.7440,0.955536,82.7900,18.41
34,0.1,2.200275,0.462885,2.944871,0.000000,88.7840,0.866275,83.3400,18.22
35,0.1,2.166654,0.456429,2.899607,0.000000,88.9960,0.815597,83.6900,18.61
36,0.1,2.144837,0.448342,2.871906,0.000000,89.0040,0.811961,83.7700,18.64
37,0.1,2.093639,0.439432,2.802584,0.000000,89.3300,0.893758,82.8700,18.19
38,0.1,2.056921,0.427084,2.755422,0.000000,89.6420,0.860331,83.8700,18.17
39,0.1,2.022388,0.418934,2.709583,0.000000,89.6780,1.023241,81.5300,17.58
40,0.1,1.982998,0.406721,2.658545,0.000000,89.9480,0.777738,84.8800,17.83
41,0.010000000000000002,1.739549,0.343074,2.338038,0.000000,91.1860,0.558151,88.2500,16.66
42,0.010000000000000002,1.633937,0.319041,2.197464,0.000000,91.6480,0.539871,88.5000,16.45
43,0.010000000000000002,1.611238,0.314179,2.167120,0.000000,91.9240,0.560498,88.0200,16.58
44,0.010000000000000002,1.600734,0.309864,2.153965,0.000000,91.9340,0.542055,88.4600,16.62
45,0.010000000000000002,1.588099,0.303889,2.138475,0.000000,92.0220,0.552309,88.3000,16.70
46,0.010000000000000002,1.573384,0.296769,2.120505,0.000000,92.2580,0.537066,88.4100,17.15
47,0.010000000000000002,1.572311,0.305250,2.115337,0.000000,92.1300,0.545027,88.6000,17.23
48,0.010000000000000002,1.558791,0.297639,2.099284,0.000000,92.2120,0.535900,88.7300,16.94
49,0.010000000000000002,1.540955,0.292901,2.075835,0.000000,92.3860,0.553422,88.5600,16.75
50,0.010000000000000002,1.538740,0.290996,2.073488,0.000000,92.2780,0.546613,88.4300,17.78
51,0.010000000000000002,1.542213,0.291777,2.078115,0.000000,92.4700,0.550596,88.6200,16.70
52,0.010000000000000002,1.534808,0.289269,2.068611,0.000000,92.4920,0.541428,88.6300,16.68
53,0.010000000000000002,1.522224,0.282513,2.053529,0.000000,92.5100,0.536998,88.5200,16.60
54,0.010000000000000002,1.514007,0.282094,2.041969,0.000000,92.6200,0.536642,88.6700,16.42
55,0.010000000000000002,1.507143,0.280406,2.032887,0.000000,92.5180,0.551250,88.5300,16.67
56,0.010000000000000002,1.497882,0.281925,2.019006,0.000000,92.5540,0.539134,88.5800,16.44
57,0.010000000000000002,1.490339,0.279635,2.009213,0.000000,92.6280,0.536702,88.8700,17.06
58,0.010000000000000002,1.492121,0.277690,2.012592,0.000000,92.7420,0.546449,88.7700,16.26
59,0.010000000000000002,1.478030,0.273946,1.994066,0.000000,92.7260,0.544465,88.7800,16.58
60,0.010000000000000002,1.490709,0.278720,2.010133,0.000000,92.5440,0.542699,88.5600,16.55
61,0.0010000000000000002,1.473792,0.270661,1.989420,0.000000,92.7780,0.530899,88.9800,16.67
62,0.0010000000000000002,1.452128,0.265612,1.960635,0.000000,92.9160,0.531520,88.8800,16.68
63,0.0010000000000000002,1.451929,0.270339,1.958325,0.000000,92.8020,0.529303,88.8900,16.53
64,0.0010000000000000002,1.465864,0.267824,1.979310,0.000000,93.0160,0.528402,89.0500,16.25
65,0.0010000000000000002,1.443413,0.260341,1.950443,0.000000,93.0180,0.531065,89.0100,14.87
66,0.0010000000000000002,1.455806,0.267262,1.965183,0.000000,92.7940,0.529374,88.9200,14.64
67,0.0010000000000000002,1.448381,0.263123,1.956348,0.000000,93.0660,0.528535,88.9800,14.98
68,0.0010000000000000002,1.458598,0.265437,1.969952,0.000000,92.9260,0.529148,89.0700,15.96
69,0.0010000000000000002,1.440466,0.264233,1.944566,0.000000,92.8400,0.528719,88.9600,16.24
70,0.0010000000000000002,1.445794,0.266615,1.951157,0.000000,92.9800,0.528221,89.0900,14.01
71,0.0010000000000000002,1.444713,0.266585,1.949625,0.000000,92.9780,0.529239,89.0300,14.29
72,0.0010000000000000002,1.452479,0.265610,1.961137,0.000000,92.8980,0.529414,89.0400,14.21
73,0.0010000000000000002,1.437333,0.260941,1.941502,0.000000,93.0160,0.530028,89.0600,16.56
74,0.0010000000000000002,1.452934,0.266444,1.961430,0.000000,92.8360,0.526846,89.0500,18.49
75,0.0010000000000000002,1.446348,0.263379,1.953335,0.000000,92.9520,0.529290,89.0300,18.56
76,0.0010000000000000002,1.431363,0.260942,1.932971,0.000000,92.9400,0.527953,89.0700,18.62
77,0.0010000000000000002,1.428956,0.260527,1.929711,0.000000,93.1000,0.528106,89.0600,18.13
78,0.0010000000000000002,1.446083,0.263126,1.953065,0.000000,92.9920,0.525979,89.2100,16.96
79,0.0010000000000000002,1.444700,0.267491,1.949219,0.000000,92.8820,0.527156,89.0500,15.87
80,0.0010000000000000002,1.436608,0.263047,1.939563,0.000000,93.0300,0.525680,89.1100,14.19
