epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
41,0.010000000000000002,1.813075,0.360140,2.435762,0.000000,90.8800,0.537934,88.5100,33.07
42,0.010000000000000002,1.687450,0.325645,2.271081,0.000000,91.5320,0.510729,88.8800,31.44
43,0.010000000000000002,1.652038,0.315755,2.224730,0.000000,91.7440,0.516443,88.7800,29.60
44,0.010000000000000002,1.634341,0.314644,2.199926,0.000000,91.7520,0.513845,88.9100,31.85
45,0.010000000000000002,1.608515,0.307928,2.165910,0.000000,92.0520,0.512066,88.7500,28.90
46,0.010000000000000002,1.608080,0.302112,2.167781,0.000000,92.0760,0.517237,89.0700,29.38
47,0.010000000000000002,1.587236,0.298669,2.139478,0.000000,92.1360,0.521825,88.7700,37.10
48,0.010000000000000002,1.568137,0.292925,2.114656,0.000000,92.3960,0.503998,88.9700,36.73
49,0.010000000000000002,1.552807,0.292868,2.092781,0.000000,92.3260,0.509849,89.2600,33.57
50,0.010000000000000002,1.552263,0.289748,2.093341,0.000000,92.3140,0.506777,89.0900,25.81
51,0.010000000000000002,1.549037,0.291063,2.088169,0.000000,92.2860,0.513022,88.8900,26.36
52,0.010000000000000002,1.532932,0.284388,2.068022,0.000000,92.5000,0.513912,89.0000,35.42
53,0.010000000000000002,1.515414,0.279303,2.045176,0.000000,92.6400,0.505378,89.0400,25.93
54,0.010000000000000002,1.522969,0.278708,2.056223,0.000000,92.6280,0.492792,89.2600,24.24
55,0.010000000000000002,1.490802,0.273647,2.012439,0.000000,92.6140,0.538900,88.6400,23.95
56,0.010000000000000002,1.492298,0.271134,2.015653,0.000000,92.7080,0.505459,89.2600,22.22
57,0.010000000000000002,1.496776,0.271129,2.022053,0.000000,92.6000,0.539365,88.8500,19.66
58,0.010000000000000002,1.486525,0.268023,2.008740,0.000000,92.7240,0.514953,89.2600,18.58
59,0.010000000000000002,1.470079,0.269148,1.984763,0.000000,92.8520,0.509089,89.2100,18.52
60,0.010000000000000002,1.471459,0.268895,1.986844,0.000000,92.7420,0.507272,89.1600,18.28
61,0.0010000000000000002,1.442067,0.255108,1.950763,0.000000,92.9760,0.501500,89.2600,17.80
62,0.0010000000000000002,1.427846,0.254182,1.930845,0.000000,93.0940,0.496270,89.2500,16.90
63,0.0010000000000000002,1.425577,0.254169,1.927609,0.000000,93.1060,0.496900,89.2600,31.04
64,0.0010000000000000002,1.424119,0.252844,1.926094,0.000000,93.0920,0.495012,89.3300,18.47
65,0.0010000000000000002,1.419033,0.252516,1.918969,0.000000,93.0960,0.497358,89.3300,14.57
66,0.0010000000000000002,1.419702,0.252876,1.919770,0.000000,93.1560,0.497063,89.3500,39.20
67,0.0010000000000000002,1.421112,0.255097,1.920833,0.000000,93.0860,0.497957,89.2900,14.69
68,0.0010000000000000002,1.421512,0.253369,1.922145,0.000000,93.1600,0.495665,89.2700,38.74
69,0.0010000000000000002,1.414279,0.252891,1.912017,0.000000,93.2260,0.492880,89.2600,14.76
70,0.0010000000000000002,1.422293,0.253170,1.923346,0.000000,93.1700,0.495922,89.4000,30.10
71,0.0010000000000000002,1.421725,0.250020,1.923885,0.000000,93.2140,0.498870,89.4600,15.49
72,0.0010000000000000002,1.406661,0.249995,1.902374,0.000000,93.1880,0.496981,89.4100,15.60
73,0.0010000000000000002,1.415835,0.249033,1.915893,0.000000,93.1120,0.498780,89.4400,15.64
74,0.0010000000000000002,1.405974,0.246347,1.902957,0.000000,93.2220,0.498091,89.3600,13.99
75,0.0010000000000000002,1.409826,0.249657,1.907041,0.000000,93.3040,0.492344,89.4200,13.91
76,0.0010000000000000002,1.400286,0.247436,1.894365,0.000000,93.2460,0.494774,89.4400,13.91
77,0.0010000000000000002,1.425797,0.255609,1.927307,0.000000,93.1040,0.491980,89.4500,13.99
78,0.0010000000000000002,1.416586,0.251711,1.915818,0.000000,93.2300,0.493568,89.3900,14.04
79,0.0010000000000000002,1.400529,0.247143,1.894837,0.000000,93.2360,0.494331,89.4100,13.87
80,0.0010000000000000002,1.404601,0.248125,1.900233,0.000000,93.3100,0.495165,89.4200,13.97
