epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
27,0.1,2.456232,0.529782,3.281853,0.000000,87.5580,1.009238,81.5500,21.09
28,0.1,2.447062,0.528482,3.269310,0.000000,87.5300,1.035773,81.4700,21.54
29,0.1,2.384763,0.510569,3.187989,0.000000,87.9800,0.955049,82.5000,22.83
30,0.1,2.367223,0.508610,3.163771,0.000000,87.8760,1.038273,81.4300,22.18
31,0.1,2.308869,0.493007,3.087096,0.000000,88.2340,0.881921,82.2600,22.78
32,0.1,2.320990,0.500004,3.101413,0.000000,88.1080,0.932644,82.5700,22.38
33,0.1,2.259655,0.485239,3.020118,0.000000,88.5040,1.053753,80.2500,22.76
34,0.1,2.256088,0.483345,3.015836,0.000000,88.5560,0.877387,82.9300,21.66
35,0.1,2.194165,0.465363,2.935080,0.000000,89.0080,0.755261,85.1400,21.39
36,0.1,2.188626,0.462918,2.928216,0.000000,88.7800,0.696062,86.1400,20.06
37,0.1,2.148230,0.454549,2.874094,0.000000,89.1120,0.788770,84.0800,20.62
38,0.1,2.140524,0.451588,2.864354,0.000000,89.0740,0.719227,85.6600,20.25
39,0.1,2.110939,0.445531,2.824686,0.000000,89.3220,1.100784,79.6200,20.47
40,0.1,2.105282,0.437106,2.820215,0.000000,89.4280,0.738845,85.3300,20.85
41,0.010000000000000002,1.785075,0.352532,2.399023,0.000000,90.9820,0.575365,88.3200,21.20
42,0.010000000000000002,1.645118,0.321205,2.212509,0.000000,91.7680,0.562894,88.2200,20.39
43,0.010000000000000002,1.615757,0.313663,2.173798,0.000000,91.9300,0.578005,88.0900,21.03
44,0.010000000000000002,1.595137,0.308966,2.146353,0.000000,92.0440,0.575516,88.1900,20.07
45,0.010000000000000002,1.577981,0.306941,2.122712,0.000000,92.0180,0.559127,88.3000,20.41
46,0.010000000000000002,1.567416,0.303979,2.108890,0.000000,92.2080,0.559981,88.5300,20.06
47,0.010000000000000002,1.558604,0.302525,2.096923,0.000000,92.2140,0.559175,88.4600,20.54
48,0.010000000000000002,1.543449,0.291692,2.079916,0.000000,92.3360,0.569068,88.2700,20.05
49,0.010000000000000002,1.525958,0.289220,2.055988,0.000000,92.4120,0.572015,88.5600,20.33
50,0.010000000000000002,1.534553,0.293802,2.066304,0.000000,92.3040,0.556711,88.4300,20.17
51,0.010000000000000002,1.525259,0.288246,2.055408,0.000000,92.5640,0.565339,88.3700,20.33
52,0.010000000000000002,1.511036,0.286399,2.035880,0.000000,92.5060,0.553857,88.7300,20.34
53,0.010000000000000002,1.505476,0.283990,2.028970,0.000000,92.6940,0.558562,88.3900,20.90
54,0.010000000000000002,1.506444,0.284565,2.030107,0.000000,92.4980,0.547234,88.6800,20.03
55,0.010000000000000002,1.496888,0.281048,2.017963,0.000000,92.5160,0.550071,88.6200,19.31
56,0.010000000000000002,1.477813,0.275995,1.992878,0.000000,92.7240,0.548025,88.6000,17.95
57,0.010000000000000002,1.472984,0.274412,1.986658,0.000000,92.7080,0.562893,88.6600,18.38
58,0.010000000000000002,1.470849,0.273861,1.983843,0.000000,92.7460,0.559169,88.4600,19.73
59,0.010000000000000002,1.462268,0.270947,1.972834,0.000000,92.7900,0.562551,88.5700,18.81
60,0.010000000000000002,1.471604,0.276199,1.983920,0.000000,92.7700,0.554862,88.6400,17.93
61,0.0010000000000000002,1.421698,0.256983,1.920861,0.000000,93.1760,0.546645,88.7000,17.01
62,0.0010000000000000002,1.426305,0.262436,1.925107,0.000000,92.9800,0.544325,88.7500,19.87
63,0.0010000000000000002,1.432219,0.259450,1.934835,0.000000,93.0740,0.544986,88.6900,23.14
64,0.0010000000000000002,1.415071,0.255001,1.912244,0.000000,93.0620,0.543957,88.7800,22.64
65,0.0010000000000000002,1.439203,0.264462,1.942663,0.000000,92.9100,0.542626,88.7200,22.61
66,0.0010000000000000002,1.410123,0.258175,1.903815,0.000000,93.2060,0.545736,88.7000,21.06
67,0.0010000000000000002,1.419055,0.255898,1.917550,0.000000,93.0980,0.543596,88.6800,18.78
68,0.0010000000000000002,1.418354,0.258244,1.915544,0.000000,93.1420,0.543334,88.7100,15.43
69,0.0010000000000000002,1.412567,0.257496,1.907597,0.000000,93.1100,0.543295,88.7500,15.90
70,0.0010000000000000002,1.413052,0.256854,1.908565,0.000000,93.1900,0.541705,88.7600,15.38
71,0.0010000000000000002,1.420515,0.255305,1.919891,0.000000,93.1960,0.542439,88.6600,12.91
72,0.0010000000000000002,1.408609,0.256248,1.902478,0.000000,93.2160,0.541654,88.6500,7.25
73,0.0010000000000000002,1.418709,0.259398,1.915556,0.000000,93.1180,0.541768,88.7500,23.05
74,0.0010000000000000002,1.416443,0.256435,1.913590,0.000000,93.1240,0.542805,88.7600,15.87
75,0.0010000000000000002,1.401257,0.252095,1.893755,0.000000,93.2840,0.542867,88.8100,14.97
76,0.0010000000000000002,1.404883,0.255751,1.897368,0.000000,93.2180,0.542426,88.7100,14.46
77,0.0010000000000000002,1.407571,0.256707,1.900799,0.000000,93.2220,0.543549,88.7600,15.03
78,0.0010000000000000002,1.414977,0.260314,1.909832,0.000000,93.0360,0.541942,88.7300,14.34
79,0.0010000000000000002,1.402956,0.250754,1.896757,0.000000,93.1820,0.542320,88.6600,13.04
80,0.0010000000000000002,1.415671,0.257867,1.911873,0.000000,93.1040,0.542979,88.7500,12.43
