epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
39,0.1,2.219455,0.458789,2.974027,0.000000,88.7340,0.810722,84.2100,33.30
40,0.1,2.185303,0.456447,2.926242,0.000000,88.9260,0.707633,85.4900,34.50
41,0.010000000000000002,1.795376,0.359613,2.410702,0.000000,90.9140,0.522348,88.4000,33.33
42,0.010000000000000002,1.670072,0.326124,2.246050,0.000000,91.5500,0.509244,88.7400,33.64
43,0.010000000000000002,1.615933,0.312659,2.174479,0.000000,91.9400,0.505940,88.7000,33.16
44,0.010000000000000002,1.602943,0.305643,2.158928,0.000000,91.9980,0.501092,88.9200,33.10
45,0.010000000000000002,1.566365,0.295895,2.110852,0.000000,92.2000,0.501009,88.8400,33.08
46,0.010000000000000002,1.564357,0.296589,2.107686,0.000000,92.2180,0.506575,88.7800,33.12
47,0.010000000000000002,1.557276,0.296172,2.097750,0.000000,92.0460,0.498943,89.0500,33.21
48,0.010000000000000002,1.548591,0.289060,2.088390,0.000000,92.3980,0.490520,89.2000,33.40
49,0.010000000000000002,1.529797,0.282479,2.064361,0.000000,92.4020,0.499009,89.1100,30.53
50,0.010000000000000002,1.522880,0.285661,2.053117,0.000000,92.3480,0.491036,89.0300,29.85
51,0.010000000000000002,1.517298,0.281286,2.047018,0.000000,92.3640,0.497725,89.1500,31.93
52,0.010000000000000002,1.523503,0.284349,2.054569,0.000000,92.4920,0.510712,89.0100,27.97
53,0.010000000000000002,1.493921,0.274419,2.016565,0.000000,92.6120,0.484007,89.1800,31.24
54,0.010000000000000002,1.488431,0.276313,2.007911,0.000000,92.6320,0.490416,89.4200,37.35
55,0.010000000000000002,1.477834,0.268861,1.995965,0.000000,92.7260,0.490693,89.5600,36.48
56,0.010000000000000002,1.476885,0.271424,1.993512,0.000000,92.7460,0.507245,89.1600,32.43
57,0.010000000000000002,1.464434,0.269255,1.976654,0.000000,92.7400,0.505504,89.1000,25.36
58,0.010000000000000002,1.455608,0.266604,1.965181,0.000000,92.7560,0.492281,89.1800,25.50
59,0.010000000000000002,1.445324,0.262131,1.952407,0.000000,92.9260,0.494721,89.0600,34.21
60,0.010000000000000002,1.437853,0.259155,1.943009,0.000000,92.9000,0.494001,89.3800,25.81
61,0.0010000000000000002,1.413485,0.253692,1.910539,0.000000,93.2040,0.483369,89.5100,24.25
62,0.0010000000000000002,1.396621,0.250627,1.887762,0.000000,93.2360,0.479036,89.5700,23.93
63,0.0010000000000000002,1.396965,0.247566,1.889565,0.000000,93.2340,0.478852,89.4700,21.72
64,0.0010000000000000002,1.396379,0.244618,1.889991,0.000000,93.2460,0.479029,89.4000,19.61
65,0.0010000000000000002,1.394357,0.247722,1.885771,0.000000,93.3200,0.481672,89.4200,18.47
66,0.0010000000000000002,1.388548,0.244686,1.878775,0.000000,93.2820,0.481104,89.3300,18.45
67,0.0010000000000000002,1.384563,0.247845,1.871727,0.000000,93.2480,0.479961,89.5600,18.08
68,0.0010000000000000002,1.399613,0.249402,1.892560,0.000000,93.2200,0.478094,89.4800,18.09
69,0.0010000000000000002,1.382527,0.243981,1.870475,0.000000,93.1940,0.478276,89.4100,16.42
70,0.0010000000000000002,1.386606,0.242229,1.877053,0.000000,93.3440,0.477862,89.4100,29.47
71,0.0010000000000000002,1.379381,0.246368,1.864958,0.000000,93.3440,0.478148,89.5200,18.40
72,0.0010000000000000002,1.393952,0.247943,1.885098,0.000000,93.1500,0.478798,89.7100,14.48
73,0.0010000000000000002,1.382012,0.245109,1.869256,0.000000,93.3360,0.477553,89.6500,40.02
74,0.0010000000000000002,1.387133,0.245190,1.876538,0.000000,93.2320,0.477303,89.6400,14.39
75,0.0010000000000000002,1.382572,0.245635,1.869831,0.000000,93.2700,0.479438,89.5800,39.14
76,0.0010000000000000002,1.375856,0.245788,1.860171,0.000000,93.2300,0.475298,89.5600,14.61
77,0.0010000000000000002,1.383437,0.245572,1.871093,0.000000,93.3000,0.474690,89.4900,29.82
78,0.0010000000000000002,1.387508,0.245915,1.876762,0.000000,93.3160,0.475622,89.6100,15.47
79,0.0010000000000000002,1.391134,0.246073,1.881875,0.000000,93.1920,0.475389,89.4900,15.53
80,0.0010000000000000002,1.376022,0.242589,1.861779,0.000000,93.3360,0.479181,89.6100,15.57
