channels,fitness,val_acc,train_acc,val_loss,train_loss,params,flops,params_ratio,flops_ratio,params_compression_rate,flops_reduction_rate,below_baseline_short_by,penalty,eval_time_sec,epochs,inherited
16-12-12-12-16-32-28-24-32-20-48-64-64-32-32,-435.59528492773416,9.919999835205077,17.999999157714843,3.3056396892547606,3.1867110233306883,298778,48181568,0.6437044601576201,0.6996769450676501,0.35629553984237994,0.3003230549323499,87.05999860229493,435.2999930114746,5.319733142852783,1,True
12-8-12-12-8-24-16-28-20-32-64-56-56-32-40,-434.8010774491901,9.759999700927734,16.77999971923828,2.668023441696167,3.3791802795410155,283526,37233040,0.610844676551317,0.5406860084499869,0.389155323448683,0.45931399155001307,87.21999873657226,436.09999368286134,3.684079647064209,1,True
8-8-12-12-8-20-28-32-24-16-64-64-32-32-32,-434.07491845734523,9.73999958343506,14.409999371337891,2.783551605606079,3.2770383823394775,247218,34099520,0.5326206388396955,0.49518205762571355,0.46737936116030454,0.5048179423742865,87.23999885406494,436.1999942703247,3.20831036567688,1,True
8-12-8-8-16-20-16-28-16-16-32-64-32-40-40,-432.54253580700805,9.759999708557128,12.429999613952637,2.4547000267028807,2.8739439346313476,196610,28127632,0.4235878609254687,0.4084602566223473,0.5764121390745314,0.5915397433776527,87.21999872894287,436.09999364471435,3.0904719829559326,1,True
16-12-12-12-16-32-28-24-32-20-64-64-64-48-32,-419.3915691490813,12.799999591064454,17.029999490356445,2.4817857414245608,3.490941812515259,352474,51609920,0.7593902023897241,0.7494623496019436,0.2406097976102759,0.2505376503980564,84.17999884643555,420.89999423217773,0.6572060585021973,1,True
8-8-12-8-8-32-16-32-20-20-48-64-32-32-40,-434.0300644974971,9.619999671936036,11.539999540710449,3.5422290851593017,3.258286413574219,223922,30560656,0.48243040025508777,0.44379183403378136,0.5175695997449122,0.5562081659662186,87.35999876556397,436.7999938278199,0.8402831554412842,1,True
16-12-12-12-16-16-28-24-32-20-64-64-64-32-32,-425.92642045325357,11.51999977874756,16.989998947143555,2.800674227142334,3.371513691329956,313754,46596416,0.6759696135334393,0.6766578870571703,0.3240303864665607,0.32334211294282966,85.45999865875244,427.2999932937622,3.3767833709716797,1,True
8-12-8-8-8-20-16-24-32-20-64-64-32-56-32,-435.49108943413984,9.519999816894531,14.849999719238282,4.942540286254883,3.1518524963378907,273042,32846144,0.5882573456223581,0.47698094198952024,0.4117426543776419,0.5230190580104798,87.45999862060548,437.29999310302736,0.5679268836975098,1,True
16-12-12-12-16-32-24-24-32-20-64-64-64-32-32,-419.6557310491204,12.639999375915528,17.899999380493163,2.6078519226074217,3.3682405033111573,323162,48992576,0.6962387483464539,0.7114541375381281,0.30376125165354606,0.28854586246187186,84.33999906158448,421.6999953079224,0.43233227729797363,1,True
16-12-12-8-16-20-32-28-16-20-32-64-64-40-32,-424.34696667218867,11.579999794006348,14.94999926147461,2.8453171825408936,3.358581433105469,269130,41509184,0.5798291084424566,0.6027827706514446,0.4201708915575434,0.3972172293485554,85.39999864349366,426.9999932174683,0.4205336570739746,1,True
16-12-12-12-16-32-28-24-20-20-64-64-64-48-32,-389.6139284114988,17.67999979248047,26.51999923095703,2.6061572101593016,2.8223597776412963,342058,48955712,0.7369493745610293,0.7109188106076518,0.26305062543897073,0.28908118939234817,79.29999864501953,396.4999932250976,0.40572404861450195,1,True
16-8-8-12-16-32-16-24-32-16-48-64-32-32-32,-433.30819305803936,9.919999835205077,16.739999377441407,2.696255035018921,2.9052637870788574,225114,37896512,0.4849985134244238,0.5503207314647697,0.5150014865755762,0.4496792685352303,87.05999860229493,435.2999930114746,0.5592639446258545,1,True
8-8-8-8-8-20-28-32-24-16-48-40-32-56-48,-430.8194876820988,10.15999969177246,16.709999536132813,2.440901553726196,3.495510070800781,229634,30339552,0.49473666067727523,0.44058103418471384,0.5052633393227248,0.5594189658152862,86.81999874572755,434.09999372863774,0.36577892303466797,1,True
16-8-8-8-16-20-16-24-24-20-48-40-64-56-48,-427.31424038090375,10.999999795532226,15.049999362182618,4.627267389678955,3.756427396774292,279674,37196256,0.602545706812825,0.5401518432533007,0.39745429318717496,0.4598481567466993,85.97999864196777,429.89999320983884,3.703221321105957,1,True
16-8-12-12-16-20-28-32-24-20-64-40-32-48-48,-456.0667846012226,6.2799997108459475,13.51999937133789,4.36525662689209,3.898499973678589,256218,41914848,0.5520107550511253,0.6086736903542638,0.4479892449488747,0.3913263096457362,90.69999872665406,453.49999363327026,0.6248552799224854,1,True
16-12-12-12-16-32-24-24-32-20-40-64-64-32-32,-438.39984781093113,9.379999807739258,14.559999569702148,3.4942486976623535,3.357641626358032,282458,46393664,0.6085437160942273,0.6737135889395508,0.3914562839057727,0.3262864110604492,87.59999862976075,437.99999314880375,2.220902442932129,1,True
16-8-12-8-8-20-16-20-20-16-48-64-64-56-40,-422.2304067789211,11.859999961853028,15.03999923400879,2.895978345489502,3.4327202095031737,303642,35942800,0.6541837407412195,0.5219495658833173,0.34581625925878046,0.4780504341166827,85.11999847564698,425.5999923782349,0.36691808700561523,1,True
16-16-12-12-12-16-16-28-28-20-56-48-40-40-48,-406.8142437597996,14.439999491882324,27.889998504638672,2.9153242713928225,2.9578416954040527,244218,40790496,0.5261572667692188,0.5923462189747374,0.4738427332307812,0.4076537810252626,82.53999894561768,412.6999947280884,7.704101085662842,1,True
8-8-12-16-8-24-28-24-32-28-48-32-48-56-40,-432.1837456167753,10.15999961090088,15.619999597167968,4.24611863861084,3.526624446105957,252418,38044048,0.5438238170951882,0.552463200920465,0.45617618290481177,0.44753679907953503,86.81999882659912,434.09999413299556,4.447233200073242,1,True
12-16-16-8-12-28-20-32-32-24-40-32-40-40-40,-427.49827803287366,10.91999951324463,15.839999682617188,18.449179638671875,3.463804498672485,208966,40403344,0.45020833602640503,0.5867241244709465,0.5497916639735949,0.41327587552905354,86.05999892425537,430.2999946212768,2.9675467014312744,1,True
8-8-8-16-8-24-24-24-24-28-32-32-48-48-48,-428.0197390142713,10.639999563598632,15.139999481201173,15.079405493164062,3.5163407958984374,215218,31961568,0.4636780034212783,0.46413541912566986,0.5363219965787217,0.5358645808743301,86.33999887390137,431.69999436950684,2.1771862506866455,1,True
12-8-12-16-12-24-32-20-20-16-56-48-48-64-32,-433.4662276081949,10.01999988708496,15.109999597167969,2.7115335903167725,3.2570402530670166,276102,39334208,0.5948499851342443,0.5711984817533444,0.40515001486575575,0.4288015182466556,86.95999855041504,434.7999927520752,5.171966075897217,1,True
12-8-16-12-12-16-32-24-16-24-40-32-40-40-64,-430.5705428045702,10.299999974060059,10.23999966430664,6.83999691619873,3.724066300201416,218406,35242624,0.4705464134748381,0.5117818394056384,0.529453586525162,0.4882181605943616,86.67999846343994,433.3999923171997,0.6310780048370361,1,True
16-12-16-12-12-32-32-24-20-20-40-48-48-64-56,-414.6835156970706,13.39999948272705,17.02999951171875,13.261184748840332,3.8358131885528564,304522,47536688,0.6560796632152259,0.6903122089856856,0.34392033678477407,0.30968779101431443,83.57999895477295,417.8999947738647,2.467564821243286,1,True
16-8-8-8-12-24-28-20-24-24-56-56-32-48-64,-428.7236393600134,10.799999670410156,17.479999591064452,3.2274843273162843,4.394728493881225,284202,38302336,0.6123010897245311,0.5562139746351691,0.3876989102754689,0.4437860253648309,86.17999876708984,430.8999938354492,3.099551200866699,1,True
12-12-12-12-12-24-24-28-28-24-56-32-40-48-48,-397.0680280395694,16.019999447631836,17.32999967956543,4.644239163208008,3.7025482959747316,243110,39039456,0.5237701280178562,0.5669181897771144,0.47622987198214384,0.4330818102228856,80.95999898986817,404.7999949493408,0.6546003818511963,1,True
12-16-12-8-12-24-16-28-28-20-48-56-32-40-40,-429.36540434425945,10.539999572753906,14.999999642944337,2.4901765354156495,3.55822421913147,224806,36385168,0.4843349405585215,0.5283734890490326,0.5156650594414784,0.4716265109509674,86.43999886474609,432.19999432373044,0.6427314281463623,1,True
12-12-16-16-12-16-20-28-28-20-48-32-40-40-48,-413.66836500933937,13.179999531555175,17.669999768066408,3.2473886768341065,3.6504548164367674,209750,38486496,0.45189743059415627,0.5588882858199703,0.5481025694058437,0.4411117141800297,83.79999890594482,418.99999452972406,0.8978800773620605,1,True
16-16-12-12-12-16-20-24-32-20-56-48-40-48-40,-440.1363261639508,8.919999681091308,14.329999279785156,2.661534159851074,3.426942565917969,250058,41748880,0.5387392977330799,0.6062635574333304,0.46126070226692006,0.3937364425666696,88.05999875640869,440.29999378204343,0.6153974533081055,1,True
16-12-16-12-12-16-16-28-20-20-48-48-40-40-48,-413.41067525345596,13.239999580383301,19.729999520874024,2.6635494564056397,3.427717878341675,224714,38080992,0.4841367304816936,0.5529996895847313,0.5158632695183064,0.44700031041526866,83.7399988571167,418.6999942855835,0.7562296390533447,1,True
16-12-12-12-12-20-28-28-28-20-48-48-40-32-48,-374.3197919262776,19.819999279785158,25.659999377441405,4.190956297302246,3.0831497116088866,230522,40329696,0.4966498188101363,0.585654632343784,0.5033501811898637,0.414345367656216,77.15999915771485,385.7999957885743,0.4790370464324951,1,True
16-16-8-12-12-16-16-24-28-20-56-48-40-48-56,-434.9280644267531,9.759999639892579,18.98999944458008,3.4539038303375245,3.9279067138671877,262762,39647792,0.5661095239941916,0.5757522458637631,0.43389047600580843,0.42424775413623694,87.21999879760742,436.0999939880371,0.6226921081542969,1,True
16-12-12-12-12-20-32-28-28-20-56-48-40-40-48,-420.70673237963643,12.199999891662598,21.36999910583496,2.819194597244263,3.4427645809173586,258394,42854880,0.5566988542595777,0.6223245270814087,0.44330114574042234,0.37767547291859127,84.7799985458374,423.89999272918703,0.878809928894043,1,True
12-16-12-12-16-20-20-32-28-24-56-56-40-32-56,-436.79054772308785,9.559999699401855,19.17999899597168,4.322042491912842,4.006856922531128,270342,43647536,0.5824403107589291,0.6338352178204387,0.4175596892410709,0.3661647821795613,87.41999873809814,437.0999936904907,0.6782221794128418,1,True
16-16-12-12-12-24-24-28-28-20-48-40-40-32-48,-384.79231794785414,18.07999942932129,27.199999395751952,3.26920795249939,2.993626525878906,219130,41398752,0.4721062406011798,0.6011791133275959,0.5278937593988202,0.3988208866724041,78.89999900817871,394.49999504089357,0.8103222846984863,1,True
16-16-16-12-16-16-24-32-28-16-56-48-32-32-48,-436.07462556910326,9.639999708557129,17.859999411010744,4.46500605545044,3.57674751663208,231546,44900832,0.49885598314352564,0.6520351717228419,0.5011440168564744,0.34796482827715813,87.33999872894287,436.69999364471437,0.5975909233093262,1,True
16-12-12-12-12-16-32-28-24-20-56-48-40-40-48,-410.0756885921524,13.919999481201172,18.899999362182616,2.5383989086151124,3.6136950370788576,251882,41196000,0.5426690279519297,0.5982348152099765,0.4573309720480703,0.40176518479002354,83.05999895629883,415.29999478149415,0.66587233543396,1,True
16-16-12-12-12-16-16-28-32-16-56-64-40-32-40,-417.11844958318335,12.759999491882324,15.58999976196289,2.626265648269653,3.183739365386963,253354,41656720,0.5458403891811769,0.6049252401071398,0.45415961081882306,0.39507475989286023,84.21999894561768,421.0999947280884,0.3750736713409424,1,True
16-12-12-8-12-16-28-28-32-20-56-48-32-32-40,-425.45655087252635,11.239999768066406,15.419999371337891,2.6224341831207276,3.5046624057769775,222762,38541712,0.47993122972117014,0.5596901144818947,0.5200687702788298,0.44030988551810535,85.73999866943359,428.69999334716795,0.6733016967773438,1,True
16-8-12-12-12-20-32-28-28-20-56-48-40-32-56,-409.3571912362163,14.039999296569825,16.45999941101074,5.9730635879516605,4.190270980834961,255002,40974896,0.5493909349052254,0.5950240153609089,0.4506090650947746,0.4049759846390911,82.93999914093018,414.6999957046509,0.6568779945373535,1,True
16-12-12-12-12-20-32-28-28-20-56-48-40-32-48,-419.51522792613724,12.359999493408203,20.51999920349121,3.029372409057617,3.558586803817749,246842,42117600,0.531810562873529,0.6116179884718832,0.468189437126471,0.3883820115281168,84.6199989440918,423.099994720459,0.9902658462524414,1,True
16-12-12-12-12-20-28-24-28-24-56-48-40-40-48,-359.2984561486549,22.399999227905273,20.039999182128906,2.6280769874572756,3.530476540374756,255210,41656800,0.5498390620354451,0.6049264018409298,0.4501609379645549,0.39507359815907017,74.57999920959473,372.8999960479737,0.7351000308990479,1,True
16-12-12-12-12-16-32-24-28-20-56-32-40-32-48,-446.39421935858877,7.739999954986573,16.45999940185547,2.7742629470825197,3.8445831951141356,214490,38726112,0.4621095584655093,0.562367910868066,0.5378904415344907,0.43763208913193397,89.23999848251343,446.19999241256716,0.6438381671905518,1,True
16-16-16-12-12-16-28-28-28-16-48-48-32-32-48,-422.5865091570364,11.79999977722168,29.959999029541017,5.391733306121826,2.862896336555481,216810,42357216,0.46710789953334453,0.615097613519979,0.5328921004666555,0.38490238648002095,85.17999866027832,425.8999933013916,1.2244212627410889,1,True
16-8-12-8-12-16-32-28-24-16-48-48-40-32-56,-434.4461051479206,9.69999970855713,16.729999673461915,3.1838437683105467,4.244458000564575,230570,36237872,0.49675323276326394,0.5262345047947077,0.503246767236736,0.4737654952052923,87.27999872894287,436.39999364471436,1.055189609527588,1,True
16-16-12-12-12-20-16-28-28-16-48-48-40-32-56,-384.2969271825461,18.139999047851564,21.189999603271485,2.6228329330444335,3.965942207336426,228426,39776816,0.49213407619023,0.57762589012043,0.50786592380977,0.42237410987957,78.83999938964844,394.1999969482422,0.8799996376037598,1,True
16-12-12-12-12-16-28-28-32-20-48-48-40-32-40,-428.32043570049694,10.799999670410156,18.67999937438965,4.115887216186524,3.2247928337097167,222922,40071568,0.4802759428982622,0.58190618209666,0.5197240571017379,0.41809381790334,86.17999876708984,430.8999938354492,0.9878265857696533,1,True
16-8-12-12-12-20-32-28-28-20-48-48-40-32-56,-412.94834623552737,13.399999462890625,17.93999942626953,3.4648607482910156,4.137606075668335,242586,40182320,0.5226411923628795,0.5835144863556689,0.47735880763712046,0.41648551364433106,83.57999897460938,417.8999948730469,0.6846632957458496,1,True
16-16-12-12-12-20-28-28-28-24-56-48-40-48-48,-334.501349666985,26.65999842529297,24.90999876098633,2.700588638305664,3.2987004669189455,273850,45527520,0.5899981471666731,0.6611357295409386,0.4100018528333269,0.3388642704590614,70.32000001220703,351.6000000610352,0.5343301296234131,1,True
16-12-12-12-12-20-32-20-28-24-56-40-40-40-48,-395.7522744734568,16.27999931335449,22.03999921569824,2.549673584365845,3.3569933681488036,241930,40808928,0.521227868336802,0.5926138824399756,0.478772131663198,0.4073861175600244,80.6999991241455,403.49999562072753,0.4035062789916992,1,True
16-12-12-8-12-16-32-24-28-24-56-32-40-32-48,-419.18634768219874,12.25999970703125,17.699999160766602,3.218995095062256,3.6713822906494142,217514,37896672,0.46862463751254974,0.5503230549323499,0.5313753624874502,0.4496769450676501,84.71999873046875,423.59999365234376,0.36308717727661133,1,True
12-12-16-12-8-16-24-24-28-24-48-40-40-40-56,-420.42746892333327,12.059999432373047,12.529999519348145,5.452554697418213,3.409395148086548,231766,37122608,0.49932996376202726,0.5390823511261382,0.5006700362379728,0.4609176488738618,84.91999900512695,424.59999502563477,3.5605316162109375,1,True
16-12-12-8-12-20-28-28-28-24-48-48-40-32-48,-424.3861365503401,11.459999806213379,19.819999420166017,3.8089858558654783,3.5739139556884765,233258,39481824,0.502544414138411,0.5733421129428297,0.497455585861589,0.42665788705717034,85.51999863128663,427.59999315643313,0.9025115966796875,1,True
16-16-12-12-12-20-28-24-28-24-48-40-40-40-64,-353.19252420614987,23.45999963989258,22.20999893493652,4.282559397888184,4.121245991134644,253946,43500160,0.5471158279364177,0.6316950718323238,0.45288417206358234,0.36830492816767624,73.51999879760743,367.5999939880371,0.9369907379150391,1,True
16-12-16-12-12-20-32-24-28-20-48-48-40-32-48,-436.65159359720934,9.479999601745606,15.04999940185547,3.1441747371673583,3.6238188236236573,232266,42209760,0.5004071924404401,0.6129563057980739,0.4995928075595599,0.3870436942019261,87.4999988357544,437.499994178772,0.8574063777923584,1,True
16-8-16-12-12-20-32-28-28-20-56-48-40-32-56,-435.43293314501005,9.73999961090088,16.959999536132813,2.9180262432098387,4.160369522094727,256746,42744368,0.5531483085355292,0.62071970802377,0.4468516914644708,0.37928029197623003,87.23999882659912,436.1999941329956,0.942115306854248,1,True
